,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t0,better_predicted_by_anyburl_t20,similar_triples
169,14556,1,1277,True,1.0,1,1,1,1,1,1,1.0,0,0,0
170,9668,6,2500,False,1.0,1,1,1,1,1,1,1.0,0,0,1
171,9668,6,2500,True,1.0,1,1,1,1,1,1,1.0,0,0,0
172,11484,6,976,False,1.0,1,1,1,1,1,1,1.0,0,0,15
173,11484,6,976,True,1.0,1,1,1,1,1,1,1.0,0,0,2
174,2295,0,5575,False,1.0,1,1,1,1,1,1,1.0,0,0,8
175,2295,0,5575,True,1.0,1,1,1,1,1,1,1.0,0,0,0
176,20466,1,5764,False,1.0,1,1,1,1,1,1,1.0,0,0,0
177,20466,1,5764,True,1.0,1,1,1,1,1,1,1.0,0,0,11
178,16617,1,7247,False,1.0,1,1,1,1,1,1,1.0,0,0,0
179,16617,1,7247,True,1.0,1,1,1,1,1,1,1.0,0,0,8
180,3078,0,18681,False,1.0,1,1,1,1,1,1,1.0,0,0,8
181,3078,0,18681,True,1.0,1,1,1,1,1,1,1.0,0,0,1
182,40263,1,27056,False,1.0,1,1,1,1,1,1,1.0,0,0,0
183,40263,1,27056,True,1.0,1,1,1,1,1,1,1.0,0,0,0
184,32738,1,21591,False,1.0,1,1,1,1,1,1,1.0,0,0,0
185,32738,1,21591,True,1.0,1,1,1,1,1,1,1.0,0,0,5
186,23182,1,4943,False,1.0,1,1,1,1,1,1,1.0,0,0,0
187,23182,1,4943,True,1.0,1,1,1,1,1,1,1.0,0,0,69
188,28104,1,22523,False,1.0,1,1,1,1,1,1,1.0,0,0,0
189,28104,1,22523,True,1.0,1,1,1,1,1,1,1.0,0,0,4
190,14292,2,32990,False,1.0,1,1,1,1,1,1,1.0,0,0,0
191,14292,2,32990,True,1.0,1,1,1,1,1,1,1.0,0,0,2
192,25355,2,4191,False,1.0,1,1,1,1,1,1,1.0,0,0,0
193,25355,2,4191,True,1.0,1,1,1,1,1,1,1.0,0,0,5
194,21213,15,1080,False,1.0,1,1,1,1,1,1,1.0,0,0,0
195,21213,15,1080,True,1.0,1,1,1,1,1,1,1.0,0,0,433
196,490,11,27412,False,1.0,1,1,1,1,1,1,1.0,0,0,0
197,490,11,27412,True,1.0,1,1,1,1,1,1,1.0,0,0,0
198,1601,0,27648,False,1.0,1,1,1,1,1,1,1.0,0,0,6
199,1601,0,27648,True,1.0,1,1,1,1,1,1,1.0,0,0,0
200,19323,3,9208,False,1.0,1,1,1,1,1,1,1.0,0,0,4
201,19323,3,9208,True,1.0,1,1,1,1,1,1,1.0,0,0,0
202,40226,2,29524,False,1.0,1,1,1,1,1,1,1.0,0,0,0
203,40226,2,29524,True,1.0,1,1,1,1,1,1,1.0,0,0,0
204,38153,1,723,False,1.0,1,1,1,1,1,1,1.0,0,0,0
205,38153,1,723,True,1.0,1,1,1,1,1,1,1.0,0,0,25
206,5983,0,7430,False,1.0,1,1,1,1,1,1,1.0,0,0,12
207,5983,0,7430,True,1.0,1,1,1,1,1,1,1.0,0,0,0
208,3525,0,11552,False,1.0,1,1,1,1,1,1,1.0,0,0,12
209,3525,0,11552,True,1.0,1,1,1,1,1,1,1.0,0,0,0
210,2620,0,23723,False,1.0,1,1,1,1,1,1,1.0,0,0,52
211,2620,0,23723,True,1.0,1,1,1,1,1,1,1.0,0,0,0
212,5465,0,37299,False,1.0,1,1,1,1,1,1,1.0,0,0,0
213,5465,0,37299,True,1.0,1,1,1,1,1,1,1.0,0,0,0
214,6621,3,256,False,1.0,1,1,1,1,1,1,1.0,0,0,1
215,6621,3,256,True,1.0,1,1,1,1,1,1,1.0,0,0,1
216,31090,1,40493,False,1.0,1,1,1,1,1,1,1.0,0,0,0
217,31090,1,40493,True,1.0,1,1,1,1,1,1,1.0,0,0,0
218,40639,1,2743,False,1.0,1,1,1,1,1,1,1.0,0,0,0
219,40639,1,2743,True,1.0,1,1,1,1,1,1,1.0,0,0,5
220,9641,3,10130,False,1.0,1,1,1,1,1,1,1.0,0,0,4
221,9641,3,10130,True,1.0,1,1,1,1,1,1,1.0,0,0,2
222,38497,2,30471,False,1.0,1,1,1,1,1,1,1.0,0,0,0
223,38497,2,30471,True,1.0,1,1,1,1,1,1,1.0,0,0,0
224,6111,3,13329,False,1.0,1,1,1,1,1,1,1.0,0,0,7
225,6111,3,13329,True,1.0,1,1,1,1,1,1,1.0,0,0,3
226,12755,3,14900,False,1.0,1,1,1,1,1,1,1.0,0,0,0
227,12755,3,14900,True,1.0,1,1,1,1,1,1,1.0,0,0,1
228,16399,2,7647,False,1.0,1,1,1,1,1,1,1.0,0,0,0
229,16399,2,7647,True,1.0,1,1,1,1,1,1,1.0,0,0,7
230,16193,0,714,False,1.0,1,1,1,1,1,1,1.0,0,0,3
231,16193,0,714,True,1.0,1,1,1,1,1,1,1.0,0,0,0
232,12,0,18820,False,1.0,1,1,1,1,1,1,1.0,0,0,170
233,12,0,18820,True,1.0,1,1,1,1,1,1,1.0,0,0,0
234,29996,1,2106,False,1.0,1,1,1,1,1,1,1.0,0,0,1
235,29996,1,2106,True,1.0,1,1,1,1,1,1,1.0,0,0,27
236,3720,1,138,False,1.0,1,1,1,1,1,1,1.0,0,0,0
237,3720,1,138,True,1.0,1,1,1,1,1,1,1.0,0,0,19
240,721,1,4625,False,1.0,1,1,1,1,1,1,1.0,0,0,0
241,721,1,4625,True,1.0,1,1,1,1,1,1,1.0,0,0,9
242,7422,3,14446,False,1.0,1,1,1,1,1,1,1.0,0,0,0
243,7422,3,14446,True,1.0,1,1,1,1,1,1,1.0,0,0,0
244,454,11,39400,False,1.0,1,1,1,1,1,1,1.0,0,0,27
245,454,11,39400,True,1.0,1,1,1,1,1,1,1.0,0,0,0
246,756,0,32296,False,1.0,1,1,1,1,1,1,1.0,0,0,218
247,756,0,32296,True,1.0,1,1,1,1,1,1,1.0,0,0,0
248,20398,3,542,False,2.0,5,4,4,4,9,6,3.3211009174311927,1,1,2
249,20398,3,542,True,3.0,4,2,3,4,5,4,1.7572534032221814,1,1,1
250,19999,10,3159,False,1.0,1,1,1,1,1,1,1.0,0,0,0
251,19999,10,3159,True,1.0,1,1,1,1,1,1,1.0,0,0,62
252,2997,0,1968,False,1.0,1,1,1,1,1,1,1.0,0,0,9
253,2997,0,1968,True,1.0,1,1,1,1,1,1,1.0,0,0,0
254,10772,3,31378,False,1.0,1,1,1,1,1,1,1.0,0,0,3
255,10772,3,31378,True,1.0,1,1,1,1,1,1,1.0,0,0,1
256,22666,1,16044,False,1.0,1,1,1,1,1,1,1.0,0,0,0
257,22666,1,16044,True,1.0,1,1,1,1,1,1,1.0,0,0,5
258,25347,8,17473,False,1.0,1,1,1,1,1,1,1.0,0,0,0
259,25347,8,17473,True,1.0,1,1,1,1,1,1,1.0,0,0,0
260,23134,1,394,False,1.0,1,1,1,1,1,1,1.0,0,0,0
261,23134,1,394,True,1.0,1,1,1,1,1,1,1.0,0,0,73
262,37790,1,1525,False,1.0,1,1,1,1,1,1,1.0,0,0,0
263,37790,1,1525,True,1.0,1,1,1,1,1,1,1.0,0,0,5
264,2743,0,8765,False,1.0,1,1,1,1,1,1,1.0,0,0,5
265,2743,0,8765,True,1.0,1,1,1,1,1,1,1.0,0,0,0
266,11671,1,7018,False,1.0,1,1,1,1,1,1,1.0,0,0,0
267,11671,1,7018,True,1.0,1,1,1,1,1,1,1.0,0,0,7
268,12138,4,1459,False,1.0,1,1,1,1,1,1,1.0,0,0,2
269,12138,4,1459,True,1.0,1,1,1,1,1,1,1.0,0,0,5
270,27498,2,27565,False,1.0,1,1,1,1,1,1,1.0,0,0,0
271,27498,2,27565,True,1.0,1,1,1,1,1,1,1.0,0,0,0
272,21462,3,8624,False,1.0,1,1,1,1,1,1,1.0,0,0,1
273,21462,3,8624,True,1.0,1,1,1,1,1,1,1.0,0,0,1
274,34973,0,12978,False,1.0,1,1,1,1,1,1,1.0,0,0,0
275,34973,0,12978,True,1.0,1,1,1,1,1,1,1.0,0,0,0
276,31804,10,214,False,1.0,1,1,1,1,1,1,1.0,0,0,0
277,31804,10,214,True,1.0,1,1,1,1,1,1,1.0,0,0,276
278,5153,3,12569,False,1.0,1,1,1,1,1,1,1.0,0,0,1
279,5153,3,12569,True,1.0,1,1,1,1,1,1,1.0,0,0,4
280,16209,3,15341,False,1.0,1,1,1,1,1,1,1.0,0,0,1
281,16209,3,15341,True,1.0,1,1,1,1,1,1,1.0,0,0,0
282,25801,8,4695,False,1.0,1,1,1,1,1,1,1.0,0,0,1
283,25801,8,4695,True,1.0,1,1,1,1,1,1,1.0,0,0,2
284,4442,1,18763,False,1.0,1,1,1,1,1,1,1.0,0,0,0
285,4442,1,18763,True,1.0,1,1,1,1,1,1,1.0,0,0,0
286,35234,2,28505,False,1.0,1,1,1,1,1,1,1.0,0,0,0
287,35234,2,28505,True,1.0,1,1,1,1,1,1,1.0,0,0,6
288,8996,0,30351,False,1.0,1,1,1,1,1,1,1.0,0,0,8
289,8996,0,30351,True,1.0,1,1,1,1,1,1,1.0,0,0,0
290,18601,1,2547,False,1.0,1,1,1,1,1,1,1.0,0,0,0
291,18601,1,2547,True,1.0,1,1,1,1,1,1,1.0,0,0,7
292,15043,6,33687,False,1.0,1,1,1,1,1,1,1.0,0,0,0
293,15043,6,33687,True,1.0,1,1,1,1,1,1,1.0,0,0,0
294,16173,4,9101,False,1.0,1,1,1,1,1,1,1.0,0,0,1
295,16173,4,9101,True,1.0,1,1,1,1,1,1,1.0,0,0,7
300,87,0,39852,False,1.0,1,1,1,1,1,1,1.0,0,0,189
301,87,0,39852,True,1.0,1,1,1,1,1,1,1.0,0,0,0
302,10524,2,8983,False,1.0,1,1,1,1,1,1,1.0,0,0,0
303,10524,2,8983,True,1.0,1,1,1,1,1,1,1.0,0,0,4
304,9910,15,1080,False,1.0,15,7,1,1,43,21,43.3,1,1,0
306,9375,0,2511,False,1.0,1,1,1,1,1,1,1.0,0,0,7
307,9375,0,2511,True,1.0,1,1,1,1,1,1,1.0,0,0,0
308,20607,3,20606,False,1.0,1,1,1,1,1,1,1.0,0,0,0
309,20607,3,20606,True,1.0,1,1,1,1,1,1,1.0,0,0,0
310,3378,6,2504,False,1.0,1,1,1,1,1,1,1.0,0,0,18
311,3378,6,2504,True,1.0,1,1,1,1,1,1,1.0,0,0,0
312,7463,3,22901,False,1.0,1,1,1,1,1,1,1.0,0,0,2
313,7463,3,22901,True,1.0,1,1,1,1,1,1,1.0,0,0,1
314,22267,1,6784,False,1.0,1,1,1,1,1,1,1.0,0,0,1
315,22267,1,6784,True,1.0,1,1,1,1,1,1,1.0,0,0,2
316,14500,3,14499,False,1.0,1,1,1,1,1,1,1.0,0,0,1
317,14500,3,14499,True,1.0,1,1,1,1,1,1,1.0,0,0,3
318,32397,3,20754,False,1.0,1,1,1,1,1,1,1.0,0,0,0
319,32397,3,20754,True,1.0,1,1,1,1,1,1,1.0,0,0,0
320,17395,0,17021,False,1.0,1,1,1,1,1,1,1.0,0,0,0
321,17395,0,17021,True,1.0,1,1,1,1,1,1,1.0,0,0,0
322,2753,3,2752,False,1.0,1,1,1,1,1,1,1.0,0,0,4
323,2753,3,2752,True,1.0,1,1,1,1,1,1,1.0,0,0,1
324,30479,1,12697,False,1.0,1,1,1,1,1,1,1.0,0,0,0
325,30479,1,12697,True,1.0,1,1,1,1,1,1,1.0,0,0,3
326,32368,3,36658,False,1.0,1,1,1,1,1,1,1.0,0,0,1
327,32368,3,36658,True,1.0,1,1,1,1,1,1,1.0,0,0,1
328,19019,0,31607,False,1.0,1,1,1,1,1,1,1.0,0,0,6
329,19019,0,31607,True,1.0,1,1,1,1,1,1,1.0,0,0,0
330,312,0,16559,False,1.0,1,1,1,1,1,1,1.0,0,0,290
331,312,0,16559,True,1.0,1,1,1,1,1,1,1.0,0,0,0
332,7009,3,35271,False,1.0,1,1,1,1,1,1,1.0,0,0,3
333,7009,3,35271,True,1.0,1,1,1,1,1,1,1.0,0,0,0
334,22930,2,8527,False,1.0,1,1,1,1,1,1,1.0,0,0,0
335,22930,2,8527,True,1.0,1,1,1,1,1,1,1.0,0,0,9
336,1055,0,36339,False,1.0,1,1,1,1,1,1,1.0,0,0,23
337,1055,0,36339,True,1.0,1,1,1,1,1,1,1.0,0,0,0
338,36594,11,3547,False,1.0,1,1,1,1,1,1,1.0,0,0,0
339,36594,11,3547,True,1.0,1,1,1,1,1,1,1.0,0,0,0
340,117,16,709,False,1.0,1,1,1,1,1,1,1.0,0,0,0
341,117,16,709,True,1.0,1,1,1,1,1,1,1.0,0,0,0
342,12999,3,30286,False,1.0,1,1,1,1,1,1,1.0,0,0,1
343,12999,3,30286,True,1.0,1,1,1,1,1,1,1.0,0,0,1
344,2700,1,2699,False,1.0,1,1,1,1,1,1,1.0,0,0,1
345,2700,1,2699,True,1.0,1,1,1,1,1,1,1.0,0,0,9
346,17839,8,331,False,1.0,1,1,1,1,1,1,1.0,0,0,0
347,17839,8,331,True,1.0,1,1,1,1,1,1,1.0,0,0,52
348,1380,13,10132,False,1.0,1,1,1,1,1,1,1.0,0,0,18
349,1380,13,10132,True,1.0,1,1,1,1,1,1,1.0,0,0,1
350,29830,1,408,False,1.0,1,1,1,1,1,1,1.0,0,0,0
351,29830,1,408,True,1.0,1,1,1,1,1,1,1.0,0,0,69
352,26308,3,33649,False,1.0,1,1,1,1,1,1,1.0,0,0,0
353,26308,3,33649,True,1.0,1,1,1,1,1,1,1.0,0,0,0
354,122,0,12863,False,1.0,1,1,1,1,1,1,1.0,0,0,7
355,122,0,12863,True,1.0,1,1,1,1,1,1,1.0,0,0,0
356,35381,1,8720,False,1.0,1,1,1,1,1,1,1.0,0,0,0
357,35381,1,8720,True,1.0,1,1,1,1,1,1,1.0,0,0,1
358,16320,1,16319,False,1.0,1,1,1,1,1,1,1.0,0,0,0
359,16320,1,16319,True,1.0,1,1,1,1,1,1,1.0,0,0,1
360,39628,2,3664,False,2.0,2,2,2,2,1,1,1.0,0,0,0
361,39628,2,3664,True,14.0,2,2,5,2,2,1,1.0,0,0,20
362,7047,0,34061,False,1.0,1,1,1,1,1,1,1.0,0,0,35
363,7047,0,34061,True,1.0,1,1,1,1,1,1,1.0,0,0,0
364,29462,1,756,False,1.0,1,1,1,1,1,1,1.0,0,0,0
365,29462,1,756,True,1.0,1,1,1,1,1,1,1.0,0,0,220
366,16014,3,5131,False,1.0,1,1,1,1,1,1,1.0,0,0,1
367,16014,3,5131,True,1.0,1,1,1,1,1,1,1.0,0,0,2
368,11989,4,22196,False,1.0,1,1,1,1,1,1,1.0,0,0,1
369,11989,4,22196,True,1.0,1,1,1,1,1,1,1.0,0,0,7
370,10415,3,8271,False,1.0,1,1,1,1,1,1,1.0,0,0,1
