,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t0,better_predicted_by_anyburl_t20,similar_triples
50,21883,6,15325,False,19.0,12,4,3,3,12,36,0.9999999999869909,-1,0,0
52,6042,2,5535,False,1.0,2,1,1,5,1,1,13.69748743718593,1,1,9
53,6042,2,5535,True,1.0,23,1,5,100,8,1,10.450880258206064,1,1,186
54,61301,8,3068,False,1.0,1,1,1,1,1,1,1.0,0,0,6
55,61301,8,3068,True,9.0,1,1,2,2,1,1,0.999965235108662,-1,0,54
56,24555,2,5005,False,1.0,1,1,1,1,1,1,1.0,0,0,6
57,24555,2,5005,True,3.0,13,16,3,36,10,1,6.485081818181819,1,1,245
58,59327,2,10478,False,716.0,14,21,14,12,13,12,0.8692336098804266,-1,0,7
59,59327,2,10478,True,1203.0,463,684,597,289,412,334,0.7883211678832116,-1,-1,170
60,7171,26,106200,False,1.0,4,1,3,1,1,14,5.234848365415438,1,1,2
61,7171,26,106200,True,1.0,3,1,1,1,1,10,8.03539716822654,1,1,1
62,64426,1,3245,False,1.0,1,1,1,1,1,1,1.0,0,0,5
63,64426,1,3245,True,45.0,150,162,95,254,187,54,1.0000320240193723,1,0,309
64,82598,6,25464,False,137.0,4,2,4,3,11,1,0.9999999987688856,-1,0,0
65,82598,6,25464,True,120.0,68,48,44,48,194,6,1.0,0,0,6
66,67449,1,2101,False,2.0,12,15,22,4,15,3,11.10234035879922,1,1,9
67,67449,1,2101,True,3.0,52,79,60,10,110,3,7.276781167450374,1,1,142
68,72884,15,28750,False,91.0,156,93,57,53,65,510,1.000011665918048,1,0,17
69,72884,15,28750,True,30.0,92,44,23,37,46,309,1.318669739716083,1,1,8
70,71366,1,1255,False,1.0,1,1,1,1,1,1,1.0,0,0,5
71,71366,1,1255,True,2.0,3,1,10,2,2,1,1.000007268806807,1,0,121
72,76324,2,7590,False,105.0,30,23,4,25,50,49,0.8307696206109582,-1,0,12
73,76324,2,7590,True,17344.0,395,341,16,441,728,451,0.014598518834279,-1,-1,104
74,76853,1,59,False,1.0,2,1,3,2,2,1,1.300623306409447,1,1,7
75,76853,1,59,True,16.0,31,12,65,39,40,1,5.62723693388015,1,1,356
76,107047,0,24573,False,12.0,18,5,12,6,12,53,1.0000107720113958,1,0,1
77,107047,0,24573,True,160.0,732,112,160,198,181,3011,6.551232653061224,1,1,12
78,20363,1,1285,False,1.0,15,29,12,4,27,2,13.07385792581199,1,1,6
79,20363,1,1285,True,8.0,579,1203,499,171,1013,11,13.075413676863196,1,1,506
82,25615,1,1004,False,1.0,1,1,1,1,2,1,1.0,0,0,11
83,25615,1,1004,True,2.0,6,2,2,18,2,4,1.0000201381836842,1,0,450
84,19159,1,41679,False,1.0,2,4,1,1,1,1,1.073340471092077,1,0,3
85,19159,1,41679,True,1.0,20,33,11,2,52,1,10.29906616568873,1,1,27
86,101340,12,102640,False,1.0,1,1,1,1,1,3,1.0,0,0,0
87,101340,12,102640,True,1.0,8,7,1,12,8,13,1.1724687559028453,1,0,4
88,55342,23,92129,False,1.0,1,1,1,1,1,1,1.0,0,0,8
89,55342,23,92129,True,1.0,1,1,1,1,1,1,1.0,0,0,0
90,66980,1,1425,False,1.0,2,3,2,1,1,1,1.1794878671132454,1,0,4
91,66980,1,1425,True,26.0,48,100,77,15,40,9,11.317537545893233,1,1,159
92,34105,2,7071,False,1.0,47,41,19,127,48,1,10.896478872261024,1,1,11
93,34105,2,7071,True,7.0,315,151,29,1222,174,1,10.896478961668562,1,1,71
94,11157,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
96,35337,2,7367,False,1.0,51,141,28,25,58,1,12.027003772682647,1,1,10
97,35337,2,7367,True,1.0,2475,4611,2397,1934,3429,5,55.19042005720636,1,1,288
98,25585,1,16156,False,1.0,6,14,3,6,4,1,11.84371374622333,1,1,12
99,25585,1,16156,True,1.0,24,39,19,46,16,1,11.844669781094405,1,1,88
100,123155,6,219,False,2.0,3,3,2,2,2,4,1.812108559498956,1,1,0
102,10760,19,8905,False,42.0,1,1,1,1,1,1,0.0520825595585504,-1,-1,31
103,10760,19,8905,True,36.0,1,1,1,1,1,1,0.0588237515636951,-1,-1,0
104,52542,1,346,False,1.0,1,1,1,1,1,1,1.0,0,0,8
105,52542,1,346,True,51.0,61,54,68,75,35,73,1.0000022957661043,1,0,368
106,56165,2,20550,False,508.0,53,29,31,73,56,74,0.8333370726203517,-1,0,6
108,46661,2,681,False,1.0,1,1,1,1,1,1,1.0,0,0,7
109,46661,2,681,True,30.0,9,1,13,28,2,3,0.9999768683408672,-1,0,272
112,80525,2,11086,False,105.0,122,128,46,129,138,168,1.0000258779357838,1,0,8
113,80525,2,11086,True,1077.0,478,570,126,519,558,616,0.7883426449012483,-1,-1,26
114,17654,1,17655,False,1.0,1,1,2,1,1,1,1.0,0,0,3
115,17654,1,17655,True,1.0,7,1,20,9,3,2,1.0000390476190475,1,0,74
116,25121,14,106826,False,239.0,1,1,1,1,1,2,0.1034443504819002,-1,-1,0
117,25121,14,106826,True,59063.0,67,84,75,30,50,97,0.0130434612476526,-1,-1,23
118,73704,0,2087,False,1.0,1,1,1,1,1,1,1.0,0,0,4
119,73704,0,2087,True,5.0,10,23,8,9,5,5,2.504544094935272,1,1,114
122,91456,0,93476,False,19.0,36,47,53,38,28,12,20.06147154222575,1,1,1
123,91456,0,93476,True,136.0,182,210,241,241,129,90,642.0,1,1,5
124,8533,1,6056,False,3.0,5,4,6,7,4,3,4.434394782275081,1,1,12
125,8533,1,6056,True,5.0,43,35,38,68,38,36,1.0000418309148194,1,0,102
126,10882,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
128,75186,0,52848,False,44.0,19,18,6,18,43,12,0.9999978190453436,-1,0,2
129,75186,0,52848,True,154.0,224,193,162,235,434,96,2.0001,1,1,29
130,8948,1,13481,False,1.0,4,4,4,7,4,1,7.944055944055944,1,1,8
131,8948,1,13481,True,1.0,3,4,3,6,2,1,12.499497227534976,1,1,74
132,64150,1,983,False,251.0,88,47,64,56,35,237,0.7191998649707553,-1,-1,15
134,19013,1,508,False,1.0,155,454,81,54,184,1,12.978265326356723,1,1,10
135,19013,1,508,True,5.0,3896,10867,2357,1824,4426,7,947.5404505420056,1,1,335
136,48479,1,56788,False,109.0,7,11,9,6,8,2,1.0,0,0,5
137,48479,1,56788,True,41.0,8,12,6,4,11,8,0.9999999999993288,-1,0,16
138,66984,2,2390,False,1.0,1,2,1,1,1,1,1.0,0,0,3
139,66984,2,2390,True,13.0,74,190,80,56,43,2,1.774546744681579,1,1,384
140,51983,2,8136,False,1.0,5,12,6,3,4,1,4.7791262135922326,1,1,9
141,51983,2,8136,True,1.0,154,384,157,23,203,4,13.401428017817372,1,1,211
143,15632,17,27120,True,10.0,1,1,1,1,1,1,0.0178571322278974,-1,-1,2
144,103161,2,47287,False,1.0,71,19,103,148,85,1,13.075715974087332,1,1,5
145,103161,2,47287,True,1.0,88,43,141,145,107,2,10.897936028287145,1,1,9
146,57245,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
147,57245,7,23,True,18.0,3351,266,5807,5552,871,4257,1.6129608760996688,1,1,61044
148,61368,0,268,False,1.0,1,1,1,1,1,1,1.0,0,0,0
149,61368,0,268,True,372.0,244,217,231,401,272,99,0.9991284057120532,-1,0,10173
150,15195,15,35619,False,453.0,85,27,42,107,127,121,0.6260187299763402,-1,-1,35
151,15195,15,35619,True,64.0,16,7,12,19,27,16,0.6416754941908812,-1,-1,8
152,27237,2,6654,False,1.0,1,2,1,1,1,1,1.0,0,0,10
153,27237,2,6654,True,1.0,9,10,14,2,4,13,1.0000558592895823,1,0,163
154,41895,2,2762,False,1.0,47,47,95,43,51,1,13.075715974097893,1,1,16
155,41895,2,2762,True,1.0,376,405,699,361,413,1,10.89733572403398,1,1,95
156,41321,4,62819,False,130.0,1,2,1,1,1,2,0.1089763689057475,-1,-1,33
157,41321,4,62819,True,4.0,1,1,1,1,1,1,0.3241754071892909,-1,-1,4
163,6629,4,104319,True,1627.0,5894,2155,1241,608,2822,22644,1.0000002493781095,1,0,3
164,73157,1,124,False,1.0,18,4,57,26,3,1,12.341634881721715,1,1,9
165,73157,1,124,True,34.0,611,190,2096,608,151,11,16.380417674366026,1,1,484
166,62204,1,334,False,1.0,25,13,70,22,19,1,13.091497057944183,1,1,12
167,62204,1,334,True,2.0,287,186,811,210,227,3,18.204276049277475,1,1,218
168,49513,1,23903,False,1.0,16,20,9,14,34,1,12.73514788935192,1,1,5
169,49513,1,23903,True,1.0,1,2,1,1,2,1,1.0,0,0,5
171,47893,18,98948,True,124.0,10,14,2,4,6,22,0.9999877489759548,-1,0,0
172,118317,0,98184,False,5.0,225,175,152,246,320,230,1.0000691590322293,1,0,2
173,118317,0,98184,True,547.0,3073,1267,1795,2620,4405,5280,1.0000741433021807,1,0,6
174,78673,8,8938,False,1.0,1,1,1,1,1,1,1.0,0,0,3
175,78673,8,8938,True,5.0,8,14,10,6,9,2,3.893859651954332,1,1,44
176,101835,14,6663,False,73.0,9,7,8,19,9,4,0.9999886956646354,-1,0,8
177,101835,14,6663,True,180.0,17,8,14,37,14,11,0.5243249834408921,-1,-1,10
178,4384,1,3800,False,1.0,4,4,7,3,5,1,6.086956521739131,1,1,14
179,4384,1,3800,True,1.0,18,19,35,17,13,4,11.941606043899997,1,1,112
180,69214,14,19284,False,12.0,3,2,2,2,2,5,0.9999999999340856,-1,0,2
181,69214,14,19284,True,531.0,323,472,309,341,44,451,0.9999986956538752,-1,0,130
182,8714,2,5775,False,1.0,13,17,3,28,15,1,14.21691325747643,1,1,6
183,8714,2,5775,True,13.0,1780,2479,1032,3070,2318,1,3696.718750000001,1,1,433
184,24748,2,35658,False,1.0,3,2,3,5,2,1,10.896478870121577,1,1,15
185,24748,2,35658,True,1.0,1,1,1,1,2,1,1.0,0,0,45
186,50623,1,6719,False,1.0,1,1,1,1,1,1,1.0,0,0,11
187,50623,1,6719,True,1.0,2,1,5,1,2,1,1.0000545454545455,1,0,95
188,39843,1,5589,False,1.0,112,181,28,128,224,1,16.14920647102449,1,1,6
189,39843,1,5589,True,1.0,1680,2865,352,1930,3254,1,21.934121237385103,1,1,82
190,67549,1,8386,False,1.0,4,2,10,1,7,1,5.200189753320682,1,1,7
191,67549,1,8386,True,2.0,29,54,52,7,33,1,14.474067790713177,1,1,58
192,107215,0,1488,False,1.0,1,1,1,1,1,1,1.0,0,0,2
193,107215,0,1488,True,38.0,5,5,4,5,4,6,0.8496847967433707,-1,0,47
194,9094,1,81,False,1.0,15,24,7,33,11,1,12.739178750082884,1,1,7
195,9094,1,81,True,7.0,1268,1684,602,3069,961,24,17.714521090735158,1,1,606
196,117689,0,1153,False,1.0,1,1,1,1,1,1,1.0,0,0,1
197,117689,0,1153,True,127.0,43,36,14,13,8,143,0.7761208983982493,-1,-1,172
198,13132,1,13302,False,2.0,13,19,18,10,15,2,10.710836777725778,1,1,6
199,13132,1,13302,True,5.0,56,68,95,30,86,3,10.711105569639194,1,1,58
200,6851,12,75142,False,12.0,14,9,24,19,18,2,1.0000000000000686,1,0,49
201,6851,12,75142,True,1.0,1,2,1,1,1,1,1.0,0,0,4
202,2567,2,233,False,1.0,1,1,1,1,1,1,1.0,0,0,6
203,2567,2,233,True,1.0,10,11,6,1,33,1,1.0000558411214953,1,0,225
204,57658,1,5795,False,313.0,1,1,2,1,1,2,0.0785228415274803,-1,-1,5
205,57658,1,5795,True,929.0,32,24,51,33,24,29,0.7534384341509341,-1,-1,58
206,122570,0,4378,False,2.0,1,1,1,1,1,1,0.7985074626865671,-1,-1,1
207,122570,0,4378,True,333.0,42,10,31,9,46,115,0.2497994739179448,-1,-1,187
208,27422,7,1052,False,2.0,1,2,1,1,2,1,0.9999175437225248,-1,0,0
209,27422,7,1052,True,27.0,97,376,59,12,29,10,1.0000000098638129,1,0,5119
210,72229,9,1325,False,3.0,4,6,4,6,4,2,1.0000016046623494,1,0,4
211,72229,9,1325,True,120.0,729,832,884,567,581,781,1.5794818304246594,1,1,1046
212,1059,1,16731,False,1.0,39,54,32,72,34,1,11.387381191138168,1,1,12
213,1059,1,16731,True,1.0,45,94,37,72,22,1,15.115071542497578,1,1,37
214,23824,2,350,False,1.0,5,1,13,3,5,1,13.711935699485911,1,1,9
215,23824,2,350,True,1.0,202,54,436,120,401,1,8.139492801351548,1,1,419
216,74866,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
218,106278,0,35947,False,1.0,1,1,1,1,1,3,1.0,0,0,2
219,106278,0,35947,True,7.0,105,17,19,27,55,405,1.9389668283869137,1,1,125
220,31621,1,8136,False,1.0,1,2,1,1,2,1,1.0,0,0,9
221,31621,1,8136,True,1.0,5,9,5,3,5,2,1.000024132913361,1,0,201
222,92819,1,2444,False,1.0,1,1,1,1,1,1,1.0,0,0,6
223,92819,1,2444,True,72.0,16,9,25,13,18,17,0.9999442497193852,-1,0,131
224,89922,2,48005,False,1.0,19,21,16,7,50,1,10.897435897435898,1,1,10
225,89922,2,48005,True,1.0,1,1,1,1,2,1,1.0,0,0,2
226,58530,1,27060,False,2.0,3,3,3,4,3,2,1.113093821873265,1,0,3
227,58530,1,27060,True,1.0,2,1,2,4,1,1,2.851851851851852,1,1,31
228,30882,1,2475,False,1.0,19,28,23,12,30,1,11.563656441774032,1,1,8
229,30882,1,2475,True,9.0,176,276,276,84,243,3,11.563838679692232,1,1,108
230,70484,2,91435,False,1.0,85,84,195,44,99,3,5.365162386066346,1,1,1
231,70484,2,91435,True,1.0,5,3,9,2,6,3,2.051755986684816,1,1,1
232,21587,2,34198,False,1.0,4,3,5,6,3,1,10.896478872261024,1,1,4
233,21587,2,34198,True,1.0,2,3,2,1,1,1,1.0000471764705885,1,0,14
234,14829,1,1105,False,2.0,4,5,4,3,7,3,10.417510373443983,1,1,5
235,14829,1,1105,True,4.0,76,97,71,38,171,5,12.934714102983042,1,1,243
236,47599,1,2531,False,1.0,1,1,1,1,1,1,1.0,0,0,5
237,47599,1,2531,True,18.0,70,44,107,144,43,11,12.491724703113196,1,1,344
238,17544,2,4416,False,145.0,27,21,30,22,30,31,1.0,0,0,7
240,84087,2,70856,False,1.0,11,17,15,14,7,1,10.896527853092143,1,1,7
241,84087,2,70856,True,1.0,2,2,2,2,1,1,1.0000635067873302,1,0,9
242,81836,1,1084,False,1.0,1,1,1,1,2,1,1.0,0,0,5
243,81836,1,1084,True,2.0,5,8,1,5,8,1,5.607476635514019,1,1,110
245,66350,1,37459,True,6545.0,5929,9306,4956,4198,1344,9840,1.0,0,0,9
246,38891,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
248,108313,4,107635,False,79.0,2,4,2,1,3,1,0.9999999997105988,-1,0,5
249,108313,4,107635,True,34.0,1,1,1,1,1,1,0.9999956522058706,-1,0,5
250,35754,1,4354,False,828.0,26,15,38,39,37,2,0.9363642475563436,-1,0,4
252,10701,10,2277,False,2.0,2,2,1,4,1,2,1.0,0,0,84
253,10701,10,2277,True,3.0,3,5,2,5,3,1,1.0,0,0,184
254,69829,6,21821,False,1.0,1,1,1,1,1,1,1.0,0,0,0
255,69829,6,21821,True,45.0,118,49,31,381,85,44,1.0000000054027205,1,0,73
256,111717,6,75381,False,1.0,1,1,1,1,1,1,1.0,0,0,0
257,111717,6,75381,True,15.0,24,25,8,14,15,59,1.0,0,0,26
258,68420,2,1832,False,1.0,1,1,3,1,1,1,1.0,0,0,7
259,68420,2,1832,True,1.0,130,51,419,128,51,1,12.860603991033631,1,1,365
260,86666,2,7311,False,251.0,38,19,26,8,18,117,0.6922469007207015,-1,-1,5
264,17250,1,1220,False,1.0,2,1,3,2,1,1,6.710526315789474,1,1,4
265,17250,1,1220,True,3.0,87,82,233,49,69,1,5.389728544866175,1,1,278
266,42428,1,10244,False,1.0,6,27,1,1,2,1,15.009262351119688,1,1,5
267,42428,1,10244,True,13.0,96,263,75,24,113,4,11.308769493476309,1,1,111
268,5899,1,3605,False,1.0,14,4,31,11,24,1,16.04934982018038,1,1,10
269,5899,1,3605,True,1.0,124,80,218,93,226,2,12.093135316160197,1,1,69
270,72594,1,4030,False,1.0,15,24,6,37,5,1,11.03451591263762,1,1,3
271,72594,1,4030,True,46.0,1704,3171,909,3344,1058,38,84.79793233082708,1,1,282
272,101312,2,27456,False,1.0,3,4,4,5,3,1,13.075786482155678,1,1,6
273,101312,2,27456,True,1.0,20,12,41,21,26,1,10.897121451015863,1,1,40
274,28349,28,30336,False,1.0,27,30,27,34,38,6,2.6173599876474856,1,1,11
275,28349,28,30336,True,1.0,8,7,3,12,15,1,2.6172592088149678,1,1,0
276,71796,1,3206,False,1.0,1,1,1,1,1,1,1.0,0,0,7
277,71796,1,3206,True,7.0,10,4,3,25,8,11,1.0000153879099862,1,0,195
278,12286,1,3295,False,1.0,1,1,2,1,1,1,1.0,0,0,9
279,12286,1,3295,True,1.0,37,48,60,24,39,13,11.7618530806219,1,1,202
280,39137,7,1052,False,2.0,2,2,2,2,2,2,1.0,0,0,0
281,39137,7,1052,True,28.0,1964,2309,4370,617,401,2123,1.116991612387496,1,0,5119
282,74530,2,438,False,1.0,1,1,1,1,1,1,1.0,0,0,7
283,74530,2,438,True,8.0,57,55,86,57,83,2,2.340259320071191,1,1,295
284,21161,1,53679,False,1.0,9,8,11,12,15,1,9.596025659815467,1,1,9
285,21161,1,53679,True,1.0,2,2,1,1,3,1,9.595167487381088,1,1,11
286,15988,0,8013,False,1.0,58,2,283,1,3,2,1100.4103198839505,1,1,0
288,37818,2,916,False,192.0,5,6,2,2,4,9,0.8692243856446283,-1,0,15
289,37818,2,916,True,924.0,42,60,39,2,28,82,0.769244033861363,-1,-1,173
290,99137,15,24910,False,1436.0,704,49,39,61,120,3251,9.72056396549484e-05,-1,-1,4
292,90566,1,817,False,1.0,5,7,11,2,2,1,16.992727151351396,1,1,10
293,90566,1,817,True,2.0,96,206,226,3,36,10,12.80389922376866,1,1,560
294,16403,2,6591,False,1.0,19,12,16,24,43,1,13.075715974087332,1,1,14
295,16403,2,6591,True,1.0,128,72,55,197,310,4,10.897282098847125,1,1,91
296,66334,14,11917,False,1.0,2,1,2,2,1,4,3.4280821917808217,1,1,6
297,66334,14,11917,True,5.0,63,16,56,71,62,112,1.5511360011419348,1,1,296
298,32324,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
299,32324,7,23,True,1668.0,2395,3415,3696,1046,1350,2467,1.1077937540067773,1,0,61044
300,4671,1,1719,False,1.0,14,18,9,29,10,2,11.726067345248618,1,1,15
301,4671,1,1719,True,4.0,768,943,769,1350,749,27,15.56592743730874,1,1,355
302,69784,2,1151,False,1.0,7,7,10,14,3,1,13.075715974095845,1,1,9
303,69784,2,1151,True,1.0,45,35,61,98,31,2,10.897417685655151,1,1,171
304,60243,2,10133,False,1.0,1,1,1,1,1,1,1.0,0,0,10
305,60243,2,10133,True,1.0,1,1,1,1,1,1,1.0,0,0,57
306,113607,14,41677,False,12.0,7,14,7,6,5,1,1.0,0,0,1
307,113607,14,41677,True,74.0,32,72,34,30,21,1,1.0,0,0,11
308,41529,2,57474,False,228.0,12,6,18,20,14,3,0.8782004396295584,-1,0,16
309,41529,2,57474,True,8.0,18,4,25,30,23,7,1.0,0,0,45
310,110680,29,4732,False,5.0,1,1,1,1,1,1,0.1204539916073726,-1,-1,2
311,110680,29,4732,True,1588.0,142,116,68,125,222,178,0.3054182930152614,-1,-1,101
312,104165,4,102308,False,58.0,699,110,686,180,69,2449,13.800000062344528,1,1,6
313,104165,4,102308,True,24.0,1052,80,537,142,80,4419,230.00166666679132,1,1,5
314,79347,2,94223,False,1.0,6,7,4,10,6,1,10.896478872261024,1,1,3
315,79347,2,94223,True,1.0,1,1,2,1,1,1,1.0,0,0,7
316,13470,2,87537,False,531.0,148,144,114,177,102,204,0.999999996572998,-1,0,22
318,112669,0,27065,False,12.0,3,2,4,3,3,3,0.7985694588778154,-1,-1,2
319,112669,0,27065,True,223.0,4,3,4,4,1,7,0.6208840977616578,-1,-1,4
320,62671,1,12140,False,2.0,21,31,27,23,21,1,14.580426277316548,1,1,5
321,62671,1,12140,True,11.0,320,419,371,450,346,13,10.986776779366448,1,1,112
322,110129,6,5634,False,482.0,408,176,1537,148,104,74,0.999979695419682,-1,0,0
324,82648,1,14891,False,1.0,1,1,1,1,1,1,1.0,0,0,7
325,82648,1,14891,True,1.0,1,1,1,1,1,1,1.0,0,0,20
326,61880,1,113736,False,1.0,30,29,49,10,59,1,12.73514788935192,1,1,7
327,61880,1,113736,True,1.0,1,1,1,1,1,1,1.0,0,0,1
328,13361,10,4957,False,2.0,11,26,6,18,5,1,2.8950303962377864,1,1,39
329,13361,10,4957,True,3.0,10,22,11,13,5,1,1.2114296728067422,1,1,29
330,86792,1,68277,False,1.0,11,26,1,16,12,1,9.595167486035232,1,1,7
331,86792,1,68277,True,1.0,5,6,1,7,8,4,1.0000770603415143,1,0,21
332,75327,0,78348,False,2.0,1,1,1,1,1,2,0.9999348301180372,-1,0,3
333,75327,0,78348,True,12.0,3,1,3,2,3,5,0.7775628626692457,-1,-1,3
334,31720,1,1227,False,231.0,5,6,6,2,1,11,0.3292084817356722,-1,-1,10
335,31720,1,1227,True,40629.0,329,456,493,325,4,365,0.0136986113717652,-1,-1,360
336,6073,14,3557,False,48.0,7,4,5,5,7,16,0.9999991654339832,-1,0,1
337,6073,14,3557,True,687.0,157,121,107,106,135,315,0.9999999963787682,-1,0,40
338,54752,6,4732,False,5.0,4,1,2,1,4,11,0.7755070019220962,-1,-1,0
340,106138,2,618,False,20.0,3,2,3,1,6,1,0.8307704719995644,-1,0,6
342,55888,2,35570,False,1.0,3,3,2,6,2,1,5.087277434987707,1,1,9
343,55888,2,35570,True,1.0,1,1,1,1,1,1,1.0,0,0,5
344,41642,1,5653,False,1.0,1,1,1,1,1,1,1.0,0,0,8
345,41642,1,5653,True,1.0,3,1,4,3,2,3,1.0000329993859662,1,0,78
346,60372,14,19351,False,21.0,4,6,1,6,1,7,0.5243296460249524,-1,-1,7
347,60372,14,19351,True,1362.0,15,26,3,22,3,19,1.3291003924491834e-05,-1,-1,78
348,73479,1,340,False,1.0,1,1,1,1,1,1,1.0,0,0,11
349,73479,1,340,True,1.0,2,2,2,2,2,1,1.0000023380803964,1,0,272
350,67452,2,7462,False,1.0,2,3,2,1,1,1,13.443026042138168,1,1,7
351,67452,2,7462,True,1.0,74,49,227,16,66,10,11.203214634234891,1,1,237
352,2632,1,946,False,1.0,3,1,1,6,4,1,1.3557984898005184,1,1,10
353,2632,1,946,True,2.0,4,3,1,4,12,1,13.009113495213493,1,1,165
354,91753,2,440,False,986.0,22,20,7,7,21,56,0.8691505418852019,-1,0,7
355,91753,2,440,True,54118.0,706,606,175,236,618,1896,0.0145985401459854,-1,-1,230
356,77180,2,1412,False,1.0,10,13,35,1,1,1,11.699549252507069,1,1,3
357,77180,2,1412,True,1.0,1527,2576,4532,154,374,1,14.040115463935791,1,1,554
358,107115,2,10446,False,1.0,1,1,1,1,1,1,1.0,0,0,4
359,107115,2,10446,True,7.0,1,1,1,1,1,1,0.9999572622519954,-1,0,118
360,93759,2,45142,False,1.0,1,1,1,1,1,1,1.0,0,0,7
361,93759,2,45142,True,1.0,2,2,1,1,4,1,1.0000533232282924,1,0,74
362,24993,1,1750,False,1.0,9,23,4,14,3,1,10.789304446434455,1,1,2
