,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t0,better_predicted_by_anyburl_t20,similar_triples
54,15658,2,708,False,65.0,17,16,20,11,17,20,0.9999999999999124,-1,0,5
55,15658,2,708,True,9230.0,759,845,388,736,616,1212,0.0053271441675122,-1,-1,61
56,8698,3,370,False,1.0,1,1,1,1,1,1,1.0,0,0,1
57,8698,3,370,True,1.0,5,4,4,4,8,6,1.0000221876794615,1,0,564
58,14037,2,826,False,6.0,1,1,1,1,1,1,0.3606322103442566,-1,-1,6
59,14037,2,826,True,447.0,5,17,1,1,2,2,0.5882184411818727,-1,-1,320
60,7578,2,485,False,1.0,2,1,2,1,3,1,1.1655011655011656,1,0,17
61,7578,2,485,True,121.0,19,21,17,31,17,10,0.8630371973932864,-1,0,2502
62,3872,4,760,False,1.0,1,1,1,1,1,2,1.0,0,0,1
63,3872,4,760,True,3.0,47,35,70,46,39,43,3.3692942559615373,1,1,79
64,12241,2,1215,False,17.0,1,1,1,1,2,2,0.4096511964298171,-1,-1,6
65,12241,2,1215,True,1733.0,170,191,126,89,197,249,0.5314543627205409,-1,-1,128
66,1377,13,7525,False,4.0,8,4,4,4,5,21,1.2088532738856568,1,1,0
67,1377,13,7525,True,238.0,1303,1110,1910,1532,653,1312,1.338767732255432,1,1,56
68,8835,2,278,False,1.0,5,4,1,3,14,5,1.836100327309656,1,1,10
69,8835,2,278,True,3093.0,1999,1962,1138,2254,3391,1251,0.8622632944079769,-1,0,4431
70,9308,13,5127,False,22.0,7,10,5,11,4,6,0.902995801462366,-1,0,0
71,9308,13,5127,True,1784.0,6941,6262,6120,8456,8052,5813,2.918721334433381,1,1,82
72,1534,2,59,False,10.0,7,5,8,6,10,5,0.9965117520883106,-1,0,3
73,1534,2,59,True,4344.0,2751,3027,3296,1950,3208,2273,0.733901410045377,-1,-1,886
74,14949,4,170,False,3.0,3,5,4,4,3,1,1.0,0,0,0
75,14949,4,170,True,5385.0,3982,3419,3097,4628,5401,3365,0.7932436159600998,-1,-1,241
76,16538,2,278,False,2.0,2,1,2,2,2,2,1.0,0,0,5
77,16538,2,278,True,918.0,537,82,479,535,150,1437,0.7965842527268892,-1,-1,4431
78,15705,15,5844,False,5.0,1,1,1,1,1,1,0.3371107115931102,-1,-1,1
79,15705,15,5844,True,1618.0,4,6,3,4,3,5,0.10473632041782,-1,-1,13
80,5708,2,1265,False,16.0,1,1,1,2,2,1,0.3593884078100468,-1,-1,7
81,5708,2,1265,True,169.0,5,3,7,8,6,3,0.6985480143432156,-1,-1,203
82,14693,1,7084,False,3.0,6,2,3,9,8,9,1.647855468820411,1,1,1
83,14693,1,7084,True,121.0,38,16,23,71,45,33,0.9999613990595996,-1,0,84
84,6385,0,1023,False,46.0,572,889,466,412,618,473,7.646664027865334,1,1,11
85,6385,0,1023,True,2.0,532,742,383,796,498,241,7.646979057151402,1,1,10
86,1547,2,16725,False,29.0,12,11,7,17,13,10,0.8141000862083219,-1,0,3
87,1547,2,16725,True,32.0,41,25,59,85,15,19,1.0327251875618313,1,0,8
88,3222,2,102,False,4.0,2,3,2,2,2,2,0.7273334997642229,-1,-1,7
89,3222,2,102,True,1072.0,192,134,268,241,184,133,0.6790897550179857,-1,-1,1791
90,14976,2,141,False,2.0,1,1,1,1,1,1,0.892531615366261,-1,0,2
91,14976,2,141,True,488.0,866,351,832,552,2155,442,1.2051932287161715,1,1,1524
92,13405,10,399,False,1.0,1,1,1,1,1,1,1.0,0,0,2
93,13405,10,399,True,429.0,216,138,285,227,188,243,0.9999339670243856,-1,0,618
94,2658,14,288,False,1.0,1,1,1,1,1,1,1.0,0,0,1
95,2658,14,288,True,922.0,26,22,41,22,26,18,0.6143705700431651,-1,-1,2440
96,14041,2,5,False,1.0,1,1,2,1,1,1,1.0,0,0,1
97,14041,2,5,True,1741.0,348,312,398,379,372,277,0.6717540060402067,-1,-1,3746
98,15744,4,7209,False,67.0,132,139,163,130,106,122,1.0000000000004912,1,0,1
99,15744,4,7209,True,2825.0,3971,3620,3904,5949,3879,2501,1.0000851063829788,1,0,13
100,5357,5,13,False,1.0,1,1,1,1,1,1,1.0,0,0,0
101,5357,5,13,True,107.0,2395,1840,2247,3424,3493,970,5.652789366382925,1,1,593
102,12727,2,2592,False,253.0,65,66,39,78,88,56,0.5941234697489705,-1,-1,12
103,12727,2,2592,True,6047.0,544,689,156,458,1017,401,0.4170417934834462,-1,-1,17
104,4387,22,477,False,4.0,2,5,2,2,2,1,0.9999999989873596,-1,0,0
105,4387,22,477,True,14.0,495,950,398,457,288,381,2.9332197559134423,1,1,55
106,15284,15,1302,False,16.0,16,25,16,9,7,23,1.0,0,0,0
107,15284,15,1302,True,2821.0,1304,1480,1938,1487,656,958,0.4528301886792453,-1,-1,24
108,11684,2,826,False,11.0,2,2,1,1,3,1,0.5029902757169102,-1,-1,4
109,11684,2,826,True,698.0,71,68,9,12,175,91,0.8196302917872617,-1,0,320
110,3053,3,299,False,2.0,1,1,1,1,1,1,0.9165113700698244,-1,0,1
111,3053,3,299,True,162.0,12,34,14,10,2,2,0.8663629963962752,-1,0,261
112,2667,2,1287,False,10.0,5,4,3,8,6,4,0.6737840463644522,-1,-1,3
113,2667,2,1287,True,6865.0,2214,1772,1982,2812,2351,2155,0.5164837213370628,-1,-1,1009
114,10632,10,3882,False,20.0,9,9,6,7,11,10,0.999999996789248,-1,0,3
115,10632,10,3882,True,401.0,325,418,398,353,193,262,1.0,0,0,104
116,939,1,2457,False,1.0,1,1,1,1,1,1,1.0,0,0,16
117,939,1,2457,True,20.0,20,5,27,19,31,18,1.0,0,0,132
118,9763,2,278,False,1.0,1,1,1,1,1,1,1.0,0,0,3
119,9763,2,278,True,144.0,498,297,347,841,644,363,1.1729399637040367,1,0,4431
120,16987,15,1475,False,125.0,91,116,47,83,87,121,1.0,0,0,2
121,16987,15,1475,True,5816.0,1252,1600,162,795,530,3174,0.0001757091872481,-1,-1,4
122,15986,22,951,False,67.0,10,7,9,9,13,12,0.2244854157544555,-1,-1,0
123,15986,22,951,True,4341.0,4414,1360,3823,7175,3457,6254,1.0,0,0,49
124,8782,13,12021,False,12.0,62,49,47,80,39,94,1.1074141170225729,1,0,0
126,4885,3,229,False,3.0,2,2,2,2,2,2,0.9999999997648632,-1,0,1
127,4885,3,229,True,6056.0,634,258,1043,617,760,490,0.3848159760458459,-1,-1,1054
128,5362,1,4570,False,4.0,1,1,1,1,1,1,0.999980675210768,-1,0,15
129,5362,1,4570,True,25.0,5,4,1,2,2,15,0.999976774222754,-1,0,46
130,4842,3,515,False,4.0,3,1,4,5,2,2,0.9999999994721452,-1,0,1
131,4842,3,515,True,328.0,11,7,25,17,2,4,0.8550199820647658,-1,0,18
132,1412,8,386,False,11.0,6,2,17,4,4,4,0.9999999999998604,-1,0,0
136,12853,4,1727,False,10.0,4,1,6,4,6,1,0.7905524757535023,-1,-1,2
137,12853,4,1727,True,1318.0,153,156,140,207,59,201,0.7203541439511374,-1,-1,134
138,9319,11,344,False,1.0,1,1,1,1,1,1,1.0,0,0,0
139,9319,11,344,True,39.0,95,112,108,33,82,138,1.1226076814169297,1,0,1206
140,3205,2,1442,False,25.0,6,6,5,5,7,7,0.3863203642449232,-1,-1,4
141,3205,2,1442,True,5018.0,1734,2035,1891,1875,1874,995,0.5166776320442956,-1,-1,460
142,10584,23,1418,False,36.0,46,26,79,70,27,28,1.0,0,0,9
143,10584,23,1418,True,36.0,14,11,13,27,8,9,0.9999946706182268,-1,0,2
144,2473,10,135,False,1.0,1,1,1,1,1,1,1.0,0,0,0
145,2473,10,135,True,17.0,13,19,5,12,14,16,0.9999999992926368,-1,0,242
146,6439,2,2132,False,186.0,18,8,30,21,18,13,0.7841116696124922,-1,-1,4
147,6439,2,2132,True,1882.0,1881,1513,2661,1715,409,3107,0.9999959968806008,-1,0,159
148,13333,2,534,False,14.0,3,3,3,2,3,4,0.5430109259677056,-1,-1,9
149,13333,2,534,True,2831.0,99,201,52,16,115,110,0.6118216866050371,-1,-1,631
150,9513,2,2771,False,108.0,8,7,7,9,8,9,0.7777494058429176,-1,-1,5
151,9513,2,2771,True,1376.0,153,161,61,294,140,109,0.6023923702998603,-1,-1,66
152,13726,2,1985,False,25.0,3,4,1,4,1,5,0.421737144162409,-1,-1,2
153,13726,2,1985,True,2430.0,287,128,533,109,435,230,0.5335512931162525,-1,-1,75
154,12603,2,5,False,2.0,2,2,2,1,1,2,1.0,0,0,8
155,12603,2,5,True,4718.0,291,271,404,274,228,277,0.3831563692604637,-1,-1,3746
156,302,7,747,False,1.0,3,3,4,2,5,3,1.121695356879414,1,0,117
157,302,7,747,True,1.0,3,3,2,4,3,2,1.002919353492748,1,0,180
158,13437,15,8486,False,35.0,49,50,50,53,39,55,1.132063260878982,1,0,2
159,13437,15,8486,True,447.0,1216,768,1288,1326,963,1734,1.2244698533996694,1,1,24
160,296,7,8466,False,2.0,18,25,21,21,13,11,1.2828684281041574,1,1,126
161,296,7,8466,True,1.0,1,1,1,1,1,1,1.0,0,0,4
162,7838,1,93,False,7.0,1,1,1,1,1,1,0.8745715801490517,-1,0,0
163,7838,1,93,True,3414.0,6327,5739,8307,5521,4507,7559,1.5492299139506338,1,1,783
164,11218,3,3082,False,3.0,1,1,1,1,2,1,0.9999938513742028,-1,0,1
165,11218,3,3082,True,2783.0,36,22,38,40,38,41,0.5241827086247062,-1,-1,166
166,15358,18,229,False,1.0,1,1,1,1,1,1,1.0,0,0,0
167,15358,18,229,True,200.0,192,144,188,92,435,101,1.0,0,0,256
168,6865,2,83,False,1.0,1,1,2,1,2,1,1.0,0,0,4
169,6865,2,83,True,2986.0,603,440,588,677,771,540,0.4336769657736822,-1,-1,2455
170,16304,2,2256,False,3.0,3,4,1,3,4,1,1.0,0,0,3
171,16304,2,2256,True,254.0,966,1343,648,500,1865,473,1.0926449266328166,1,0,563
172,2403,6,1799,False,53.0,27,15,34,22,26,37,0.9999999958196942,-1,0,0
173,2403,6,1799,True,334.0,506,416,569,472,460,615,1.0000176533716292,1,0,14
174,14536,2,4600,False,83.0,40,47,30,56,35,33,0.9999959437877898,-1,0,6
175,14536,2,4600,True,1511.0,2499,2888,1256,2082,2659,3609,1.1179138321995463,1,0,138
176,13100,10,399,False,1.0,2,1,1,3,4,2,1.711186371991374,1,1,1
177,13100,10,399,True,454.0,325,156,206,370,441,450,0.9999613474232728,-1,0,618
178,5124,33,10250,False,1.0,1,1,1,1,1,1,1.0,0,0,0
179,5124,33,10250,True,1.0,1,1,1,1,1,1,1.0,0,0,0
180,10365,0,4121,False,1580.0,421,204,912,348,496,147,0.5454413243424989,-1,-1,4
181,10365,0,4121,True,878.0,795,1148,993,410,1008,415,0.9999901405837572,-1,0,4
182,5153,27,927,False,1.0,1,1,1,1,1,1,1.0,0,0,1
183,5153,27,927,True,911.0,128,65,104,199,215,55,0.8157118623469595,-1,0,206
184,6256,15,1727,False,1.0,1,1,1,1,1,1,1.0,0,0,0
185,6256,15,1727,True,35.0,17,17,28,25,10,5,0.9999909170555208,-1,0,67
186,7936,2,273,False,11.0,7,5,5,3,7,13,0.5926062581352683,-1,-1,7
187,7936,2,273,True,2831.0,1059,937,1032,1071,1026,1229,0.6405798957180752,-1,-1,775
188,7459,2,5,False,2.0,3,5,3,3,4,2,1.4271558365655386,1,1,6
189,7459,2,5,True,371.0,480,497,449,591,518,346,1.014065574376201,1,0,3746
190,13107,2,6871,False,114.0,8,8,11,8,3,12,0.5109656269421233,-1,-1,6
191,13107,2,6871,True,8578.0,134,119,408,32,14,97,0.1448523993252836,-1,-1,101
192,2790,2,55,False,1.0,1,1,1,1,2,1,1.0,0,0,8
193,2790,2,55,True,315.0,49,8,54,54,74,56,0.936292133454794,-1,0,1451
194,4962,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0,0
195,4962,3,31,True,155.0,107,86,89,146,88,125,0.9565019397779992,-1,0,4666
196,4452,14,552,False,1.0,1,1,1,1,1,1,1.0,0,0,0
197,4452,14,552,True,20.0,77,75,51,71,110,78,1.0000333726530235,1,0,628
198,10863,2,8738,False,45.0,5,5,6,6,4,6,0.9999882742173196,-1,0,3
199,10863,2,8738,True,100.0,5,1,12,10,1,1,0.928930231616046,-1,0,29
200,13117,2,9705,False,210.0,95,106,129,28,125,85,0.9999889320339382,-1,0,4
202,16262,3,229,False,3.0,2,2,2,2,1,2,0.9999213674472078,-1,0,0
203,16262,3,229,True,537.0,916,742,784,820,1381,855,1.079620322444774,1,0,1054
204,8256,4,3218,False,26.0,127,92,147,69,165,164,1.0000157132477128,1,0,0
205,8256,4,3218,True,2816.0,7665,4916,10490,4627,9344,8949,1.750105,1,1,70
206,16360,2,275,False,2.0,3,4,2,4,3,2,1.0573426573426572,1,0,6
207,16360,2,275,True,6242.0,1391,2017,1035,1818,1123,964,0.4822923275154132,-1,-1,1223
208,15487,13,145,False,5.0,5,5,2,5,4,7,1.0,0,0,0
209,15487,13,145,True,4501.0,7143,8178,6362,7948,6747,6480,4.033333333333333,1,1,133
210,14644,2,9692,False,64.0,42,72,21,25,57,34,0.9999969039636032,-1,0,6
211,14644,2,9692,True,580.0,1020,2882,204,776,186,1054,1.2020307597273032,1,1,44
212,9431,4,14315,False,14.0,53,35,38,39,92,62,1.0,0,0,1
213,9431,4,14315,True,1340.0,1259,1279,1011,578,2109,1320,0.9999561010407818,-1,0,16
214,11244,11,168,False,1.0,1,2,1,1,2,1,1.0,0,0,0
215,11244,11,168,True,1342.0,547,552,491,168,644,879,0.975800732478192,-1,0,2346
216,10663,11,5809,False,1.0,3,2,2,5,4,4,1.2907756849171366,1,1,1
217,10663,11,5809,True,6.0,2,3,3,2,2,2,0.9999532137093088,-1,0,63
218,14605,2,21,False,4.0,3,2,4,2,3,3,0.9921514944102212,-1,0,2
219,14605,2,21,True,5348.0,1623,753,660,1669,2609,2425,0.5235391783040161,-1,-1,1252
220,11769,22,182,False,2.0,1,1,1,1,1,1,0.730972177806204,-1,-1,0
221,11769,22,182,True,176.0,24,34,27,17,22,22,0.4054015845288093,-1,-1,20
222,9732,15,384,False,2.0,3,2,5,3,4,2,2.686289933461035,1,1,0
223,9732,15,384,True,2223.0,724,249,945,917,1090,419,0.6153693495748586,-1,-1,150
224,7681,5,13,False,1.0,1,1,1,1,1,1,1.0,0,0,0
225,7681,5,13,True,392.0,55,67,43,38,68,61,0.362623987581218,-1,-1,593
226,15102,24,12798,False,5.0,2,2,3,2,2,1,0.999968561178313,-1,0,0
227,15102,24,12798,True,84.0,208,166,61,219,160,434,2.909083757818624,1,1,11
228,12101,2,55,False,1.0,7,15,4,2,8,4,1.90604185081266,1,1,6
229,12101,2,55,True,515.0,756,870,1014,476,1107,315,1.10355863694903,1,0,1451
230,1025,1,93,False,1.0,1,1,1,1,1,1,1.0,0,0,0
231,1025,1,93,True,2044.0,4660,3263,4059,9731,3361,2884,1.8122800774531145,1,1,783
232,9415,2,278,False,1.0,2,2,1,1,2,2,1.8966183574879227,1,1,3
233,9415,2,278,True,411.0,511,501,337,1074,242,401,1.0448980367911722,1,0,4431
234,15887,5,1360,False,2.0,1,1,1,1,1,1,0.7008210437556776,-1,-1,0
235,15887,5,1360,True,567.0,216,424,125,234,177,122,0.4652049171745094,-1,-1,35
236,159,2,17,False,5.0,2,1,1,3,1,2,0.6729016085133899,-1,-1,4
237,159,2,17,True,479.0,132,84,60,272,142,103,0.8880606430980733,-1,0,299
238,14541,2,286,False,2.0,2,3,3,2,2,2,1.0,0,0,3
239,14541,2,286,True,500.0,715,534,773,721,1073,475,1.042650986583787,1,0,2308
240,7183,2,1287,False,3.0,1,1,1,1,1,1,0.6920065252854811,-1,-1,7
241,7183,2,1287,True,998.0,2,3,1,2,3,2,0.5696854649091556,-1,-1,1009
242,13217,25,14344,False,3.0,1,1,1,1,1,1,0.9999228505183791,-1,0,0
243,13217,25,14344,True,4.0,10,5,14,14,10,9,1.000011183561246,1,0,11
244,1398,2,518,False,18.0,4,7,3,4,3,2,0.5277905388720627,-1,-1,8
245,1398,2,518,True,2267.0,11,11,14,20,1,11,0.4989890608120287,-1,-1,564
246,86,4,758,False,2.0,4,2,2,3,9,3,1.264938167509837,1,1,0
247,86,4,758,True,1350.0,2067,1934,1477,1771,3082,2069,1.0854512206600424,1,0,151
248,7121,8,6254,False,14.0,33,47,27,17,31,44,1.0000371747316383,1,0,0
250,13312,2,2132,False,22.0,6,1,3,6,8,13,0.6666489398302188,-1,-1,5
252,5448,2,55,False,1.0,3,3,2,3,2,3,1.7508519500189323,1,1,6
253,5448,2,55,True,25.0,199,274,269,235,8,207,1.2427795185424084,1,1,1451
254,14926,2,9092,False,184.0,32,25,57,30,14,33,0.999999997979865,-1,0,4
255,14926,2,9092,True,8628.0,1173,901,2104,1528,792,542,0.0047294428456857,-1,-1,29
256,7783,13,2022,False,1.0,1,1,1,1,1,1,1.0,0,0,0
257,7783,13,2022,True,59.0,66,101,56,61,44,69,1.0000000003731306,1,0,147
258,7028,17,1810,False,4.0,1,1,1,1,2,1,0.8552885729738083,-1,0,2
259,7028,17,1810,True,469.0,61,49,25,30,7,192,0.5149502771687288,-1,-1,128
260,4290,7,665,False,1.0,9,6,11,4,15,11,1.3994940166665353,1,1,25
261,4290,7,665,True,1.0,9,3,3,6,11,23,1.583347188507964,1,1,37
262,9345,14,288,False,1.0,1,1,1,1,1,1,1.0,0,0,1
263,9345,14,288,True,298.0,20,24,23,18,7,30,0.7943043115113221,-1,-1,2440
264,1892,1,2228,False,1.0,1,1,1,1,1,1,1.0,0,0,27
265,1892,1,2228,True,2.0,4,5,4,5,1,6,1.0068695423528995,1,0,171
266,8912,20,1243,False,1.0,1,2,1,1,2,1,1.0,0,0,0
268,3736,25,3985,False,2.0,3,2,2,2,4,3,2.03124411820064,1,1,0
269,3736,25,3985,True,83.0,854,1045,384,674,1347,822,2.2316888745112773,1,1,136
270,3565,2,313,False,1.0,1,1,1,1,1,1,1.0,0,0,10
271,3565,2,313,True,1610.0,31,20,51,20,24,41,0.4973618165516917,-1,-1,2324
272,3435,2,131,False,5.0,19,31,12,23,15,14,1.0000000013684056,1,0,3
273,3435,2,131,True,2122.0,5772,4128,7149,6683,4313,6588,1.8648809154107733,1,1,443
274,5677,2,4583,False,10.0,2,1,2,3,2,2,0.6808752486501847,-1,-1,9
275,5677,2,4583,True,12.0,15,2,23,5,43,1,1.0734582907244874,1,0,100
276,11829,5,13,False,1.0,1,1,1,1,1,1,1.0,0,0,0
277,11829,5,13,True,1555.0,78,70,45,63,129,83,0.1816804259590346,-1,-1,593
278,11920,2,273,False,3.0,2,2,3,1,2,1,0.8146969696969697,-1,0,3
279,11920,2,273,True,3173.0,1126,1658,848,1308,1159,658,0.5963457317693586,-1,-1,775
280,4592,7,1852,False,1.0,3,3,2,2,3,4,1.335826412140714,1,1,29
281,4592,7,1852,True,1.0,4,2,5,2,6,4,1.2736002906852584,1,1,78
282,14176,11,344,False,1.0,1,1,1,1,1,1,1.0,0,0,1
283,14176,11,344,True,246.0,99,119,66,84,140,86,0.7236855520436875,-1,-1,1206
284,12017,2,278,False,2.0,2,3,1,1,2,2,1.0,0,0,4
285,12017,2,278,True,2388.0,270,390,297,159,181,322,0.5720371946283491,-1,-1,4431
286,3596,3,2687,False,22.0,3,3,3,3,4,3,0.5768218121363258,-1,-1,1
287,3596,3,2687,True,1321.0,18,10,29,15,18,16,0.678023053322899,-1,-1,68
288,6603,27,597,False,1.0,1,1,1,1,1,1,1.0,0,0,0
289,6603,27,597,True,157.0,36,52,38,24,47,21,0.9999976724908703,-1,0,41
290,11009,2,17,False,27.0,21,9,16,33,16,32,0.9999999978023644,-1,0,7
291,11009,2,17,True,8067.0,1779,721,1610,2784,1331,2447,0.0082765112386073,-1,-1,299
292,11744,2,278,False,2.0,5,6,5,3,5,5,3.958191985539936,1,1,4
293,11744,2,278,True,448.0,1438,1147,2433,772,1335,1502,1.3973270430008278,1,1,4431
294,2967,7,1799,False,1.0,3,3,3,3,2,4,1.4026177327477496,1,1,29
295,2967,7,1799,True,1.0,5,5,4,4,4,9,1.369231035579933,1,1,78
296,15175,20,1846,False,7.0,5,5,5,5,3,5,0.999999999112016,-1,0,0
297,15175,20,1846,True,2796.0,4973,6369,3601,4324,3478,7092,38.66334475119525,1,1,123
298,5993,17,3451,False,6.0,6,13,6,5,3,5,1.0,0,0,2
299,5993,17,3451,True,736.0,198,464,115,201,161,51,0.9999101686488844,-1,0,25
300,14998,2,2383,False,10.0,1,1,1,1,1,1,0.4654989024464649,-1,-1,5
301,14998,2,2383,True,156.0,1,1,2,1,1,1,0.6864688588303306,-1,-1,70
302,12825,14,49,False,1.0,1,1,1,1,1,1,1.0,0,0,1
303,12825,14,49,True,31.0,116,111,110,195,107,59,1.326245804721663,1,1,1016
304,6314,2,1014,False,33.0,11,10,8,16,16,6,0.95409706438895,-1,0,4
305,6314,2,1014,True,8290.0,2749,1856,3070,3585,2495,2740,0.4197007481296758,-1,-1,628
306,1851,1,4570,False,4.0,1,1,1,1,3,1,0.9999853472764512,-1,0,17
307,1851,1,4570,True,22.0,7,4,5,4,5,15,0.999979675181985,-1,0,46
308,8688,2,224,False,2.0,1,1,1,2,1,1,0.9970149253731344,-1,0,6
309,8688,2,224,True,229.0,99,141,101,89,52,114,0.9535019465110864,-1,0,908
310,10733,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0,0
311,10733,11,39,True,956.0,2366,1278,1099,3622,1957,3875,1.0799412986850927,1,0,3928
312,14659,3,332,False,2.0,19,22,23,9,25,16,1.3852066220337391,1,1,0
313,14659,3,332,True,3607.0,4492,2957,5418,5217,4564,4305,1.7520884297215564,1,1,129
314,1852,1,3,False,1.0,1,1,1,1,1,1,1.0,0,0,14
315,1852,1,3,True,3.0,1,1,1,1,1,1,0.981304112749502,-1,0,173
316,14393,10,3927,False,15.0,7,9,5,6,12,4,0.6043840485844449,-1,-1,1
317,14393,10,3927,True,1020.0,856,880,883,916,905,698,0.6043559850373348,-1,-1,176
318,14458,11,168,False,1.0,1,1,1,1,2,2,1.0,0,0,2
319,14458,11,168,True,1373.0,393,400,422,359,286,496,0.8218091614756271,-1,0,2346
320,403,22,4330,False,2.0,5,5,4,3,10,5,1.0,0,0,0
321,403,22,4330,True,141.0,357,405,229,777,142,232,2.933011775158977,1,1,48
322,4844,0,11535,False,2503.0,696,626,1036,524,762,532,0.6000039973648282,-1,-1,3
323,4844,0,11535,True,421.0,633,474,997,714,618,363,1.0000000018181978,1,0,2
324,9696,2,7841,False,7.0,40,28,42,60,52,16,1.367554623587018,1,1,15
325,9696,2,7841,True,5.0,357,43,585,678,300,179,1.3676829781533837,1,1,67
326,12224,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0,0
327,12224,3,31,True,80.0,379,202,418,560,541,172,1.0893195127934672,1,0,4666
328,11078,2,485,False,1.0,1,2,1,2,1,1,1.0,0,0,4
