,h_id,t_id,entity_sim_score,norm_entity_sim_score
152,152,152,77.831245,0.39783466
153,153,153,-110.582184,0.26472667
154,154,154,-8.748686,0.33666873
155,155,155,51.781036,0.379431
156,156,156,-27.292355,0.32356822
157,157,157,115.963036,0.4247735
158,158,158,49.052826,0.37750366
159,159,159,173.3334,0.46530384
160,160,160,3.534851,0.34534666
161,161,161,138.66692,0.4408131
162,162,162,-23.461262,0.32627478
163,163,163,-1.1530428,0.34203482
164,164,164,-17.74049,0.33031633
165,165,165,22.144157,0.35849354
166,166,166,-23.401548,0.32631695
167,167,167,231.55878,0.5064382
168,168,168,164.70897,0.459211
169,169,169,35.097366,0.36764455
170,170,170,100.591896,0.41391435
171,171,171,-32.46092,0.3199168
172,172,172,-150.56259,0.2364818
173,173,173,-201.26123,0.20066485
174,174,174,-101.60473,0.27106893
175,175,175,213.16745,0.49344534
176,176,176,172.3291,0.46459433
177,177,177,25.987656,0.36120886
178,178,178,53.36363,0.3805491
179,179,179,-77.42405,0.28815183
180,180,180,202.86084,0.48616403
181,181,181,-165.58572,0.22586845
182,182,182,106.110794,0.41781324
183,183,183,157.30322,0.45397905
184,184,184,-161.12048,0.229023
185,185,185,166.4617,0.4604492
186,186,186,364.37018,0.60026515
187,187,187,-23.698048,0.3261075
188,188,188,41.96727,0.37249795
189,189,189,125.6669,0.43162897
190,190,190,223.64742,0.50084907
191,191,191,144.96045,0.44525927
192,192,192,84.14477,0.40229496
193,193,193,150.70665,0.4493188
194,194,194,-64.37753,0.29736876
195,195,195,215.6733,0.4952156
196,196,196,24.061146,0.35984784
197,197,197,38.237186,0.36986274
198,198,198,12.766671,0.35186863
199,199,199,22.980564,0.35908443
200,200,200,213.98297,0.49402145
201,201,201,-72.53422,0.29160634
202,202,202,179.12451,0.46939507
203,203,203,-231.7772,0.1791063
204,204,204,-19.777216,0.32887745
205,205,205,-5.3836927,0.339046
206,206,206,-49.333313,0.30799702
207,207,207,-11.508238,0.3347192
208,208,208,-40.258408,0.31440812
209,209,209,-122.32392,0.25643152
210,210,210,-35.646908,0.31766602
211,211,211,-38.89093,0.31537423
212,212,212,7.2872834,0.34799764
213,213,213,144.05635,0.44462055
214,214,214,223.95615,0.5010672
215,215,215,-183.80626,0.21299621
216,216,216,113.21776,0.4228341
217,217,217,-174.86833,0.21931057
218,218,218,57.02732,0.38313738
219,219,219,14.0901575,0.35280365
220,220,220,-76.22533,0.28899866
221,221,221,-276.06708,0.14781694
222,222,222,99.84077,0.41338366
223,223,223,210.56158,0.49160436
224,224,224,110.30795,0.42077842
225,225,225,69.11904,0.39167976
226,226,226,-79.05108,0.28700235
227,227,227,180.78217,0.47056615
228,228,228,195.84102,0.48120475
229,229,229,25.230803,0.36067414
230,230,230,246.31267,0.5168614
231,231,231,40.87411,0.37172562
232,232,232,93.731064,0.4090674
233,233,233,48.312943,0.37698093
234,234,234,35.09218,0.36764088
235,235,235,-19.844723,0.32882974
236,236,236,28.322554,0.36285838
237,237,237,298.14795,0.5534813
238,238,238,106.84547,0.41833228
239,239,239,-294.45297,0.1348279
240,240,240,-62.894035,0.2984168
241,241,241,-131.86049,0.24969424
242,242,242,-11.371214,0.334816
243,243,243,15.213524,0.35359728
244,244,244,51.669235,0.37935206
245,245,245,51.847862,0.37947822
246,246,246,-58.61022,0.30144316
247,247,247,-23.68208,0.3261188
248,248,248,21.171886,0.35780665
249,249,249,-239.72919,0.17348848
250,250,250,68.54631,0.39127517
251,251,251,-87.27649,0.28119138
252,252,252,-25.721764,0.3246778
253,253,253,215.80203,0.49530655
254,254,254,-0.22154427,0.34269288
255,255,255,93.92911,0.40920725
256,256,256,114.5658,0.42378643
257,257,257,-210.10191,0.19441918
258,258,258,226.0708,0.5025611
259,259,259,1.9272766,0.34421095
260,260,260,117.20996,0.42565444
261,261,261,-86.19625,0.28195453
262,262,262,94.39906,0.40953928
263,263,263,170.79112,0.46350783
264,264,264,-6.5754123,0.3382041
265,265,265,-126.992935,0.253133
266,266,266,114.106415,0.4234619
267,267,267,63.08765,0.38741878
268,268,268,-111.017944,0.2644188
269,269,269,76.349976,0.39678818
270,270,270,-203.98605,0.19873986
271,271,271,-141.45224,0.24291797
272,272,272,119.43448,0.42722598
273,273,273,96.34199,0.4109119
274,274,274,110.74964,0.42109045
275,275,275,-138.10379,0.24528354
276,276,276,254.5477,0.52267915
277,277,277,244.60716,0.5156565
278,278,278,-245.89035,0.16913582
279,279,279,38.90631,0.37033546
280,280,280,-92.07821,0.27779913
281,281,281,36.06376,0.3683273
282,282,282,96.274025,0.4108639
283,283,283,199.78906,0.48399392
284,284,284,-84.79103,0.2829473
285,285,285,144.79076,0.4451394
286,286,286,253.19107,0.5217207
287,287,287,35.39234,0.36785296
288,288,288,159.86198,0.45578673
289,289,289,94.32588,0.40948758
290,290,290,139.26273,0.441234
291,291,291,148.56902,0.44780862
292,292,292,15.052109,0.35348323
293,293,293,58.22048,0.38398027
294,294,294,-108.22699,0.26639053
295,295,295,-38.47479,0.3156682
296,296,296,-19.760534,0.32888922
297,297,297,-78.81552,0.28716877
298,298,298,100.1096,0.41357362
299,299,299,91.935646,0.40779898
300,300,300,90.40895,0.4067204
301,301,301,273.44836,0.53603184
302,302,302,-16.13728,0.33144894
303,303,303,146.94354,0.44666028
304,304,304,-49.166054,0.30811518
305,305,305,110.47298,0.42089498
306,306,306,1.3051379,0.34377146
307,307,307,168.96085,0.46221477
308,308,308,-85.5717,0.28239575
309,309,309,60.28563,0.38543928
310,310,310,57.911873,0.38376227
311,311,311,-78.94673,0.2870761
312,312,312,91.49554,0.40748805
313,313,313,-85.93618,0.28213826
314,314,314,131.03326,0.43542016
315,315,315,132.12277,0.4361899
316,316,316,73.892044,0.39505175
317,317,317,174.22255,0.46593198
318,318,318,-17.331316,0.3306054
319,319,319,33.187553,0.36629534
320,320,320,-61.080826,0.2996978
321,321,321,-80.2454,0.28615862
322,322,322,209.72894,0.49101612
323,323,323,-29.892588,0.32173127
324,324,324,-104.81403,0.2688017
325,325,325,17.820992,0.35543936
326,326,326,-87.52642,0.2810148
327,327,327,135.02818,0.43824247
328,328,328,-48.40609,0.30865207
329,329,329,-34.028202,0.31880957
330,330,330,336.3005,0.58043486
331,331,331,41.5818,0.37222558
332,332,332,0.21140814,0.34299874
333,333,333,175.8796,0.46710265
334,334,334,-28.86127,0.32245985
335,335,335,22.653873,0.35885364
336,336,336,-172.3712,0.22107472
337,337,337,-91.42868,0.278258
338,338,338,26.004631,0.36122084
339,339,339,3.662888,0.34543714
340,340,340,-175.57184,0.21881357
341,341,341,-139.87704,0.24403079
342,342,342,-1.1593561,0.34203035
343,343,343,188.00633,0.4756698
344,344,344,54.11347,0.3810788
345,345,345,-3.4690495,0.34039864
346,346,346,94.485054,0.40960005
347,347,347,50.32587,0.378403
348,348,348,96.56714,0.41107097
349,349,349,-22.648853,0.32684872
350,350,350,48.49449,0.3771092
351,351,351,-70.59498,0.29297635
352,352,352,-29.646973,0.32190478
353,353,353,-113.983185,0.26232398
354,354,354,82.98532,0.40147588
355,355,355,-247.35158,0.1681035
356,356,356,242.54903,0.5142024
357,357,357,-10.284601,0.33558366
358,358,358,-34.60266,0.31840375
359,359,359,215.3074,0.4949571
360,360,360,313.37125,0.56423604
361,361,361,10.532175,0.35029003
362,362,362,100.15944,0.4136088
363,363,363,-117.62071,0.25975415
364,364,364,26.961254,0.36189666
365,365,365,-216.70253,0.18975608
366,366,366,35.116436,0.36765805
367,367,367,-20.627272,0.3282769
368,368,368,-50.160072,0.30741295
369,369,369,-149.15353,0.23747726
370,370,370,64.13044,0.3881555
371,371,371,45.505177,0.37499735
372,372,372,-59.02637,0.3011492
373,373,373,205.50914,0.488035
374,374,374,-195.41095,0.20479788
375,375,375,-2.4342222,0.3411297
376,376,376,-54.667637,0.30422848
377,377,377,175.05437,0.46651965
378,378,378,-0.18343186,0.34271982
379,379,379,151.45766,0.44984934
380,380,380,25.55348,0.3609021
381,381,381,3.275299,0.3451633
382,382,382,10.214642,0.3500657
383,383,383,-60.042,0.30043167
384,384,384,-130.02853,0.25098845
385,385,385,102.468735,0.41524026
386,386,386,61.56514,0.38634318
387,387,387,22.156195,0.35850203
388,388,388,74.57651,0.39553532
389,389,389,78.67866,0.39843333
390,390,390,-12.355135,0.3341209
391,391,391,-0.5427129,0.342466
392,392,392,-162.3624,0.22814561
393,393,393,-125.13289,0.25444707
394,394,394,14.468656,0.35307103
395,395,395,267.31793,0.5317009
396,396,396,-61.493477,0.29940626
397,397,397,-88.18258,0.28055125
398,398,398,162.47124,0.4576301
399,399,399,-40.19535,0.31445268
400,400,400,-64.16551,0.29751852
401,401,401,29.505726,0.36369425
402,402,402,34.25998,0.367053
403,403,403,49.294704,0.3776745
404,404,404,146.60533,0.44642136
405,405,405,-116.49985,0.26054603
406,406,406,-34.287827,0.31862617
407,407,407,-108.56472,0.26615193
408,408,408,17.266287,0.3550475
409,409,409,207.59877,0.48951122
410,410,410,3.294793,0.34517708
411,411,411,-28.301004,0.32285565
412,412,412,11.530485,0.35099533
413,413,413,-14.030622,0.33293724
414,414,414,5.649974,0.34684092
415,415,415,51.656578,0.3793431
416,416,416,-72.36644,0.29172483
417,417,417,260.50568,0.52688825
418,418,418,153.6165,0.4513745
419,419,419,44.396175,0.37421387
420,420,420,82.651505,0.40124002
421,421,421,132.94666,0.43677193
422,422,422,-33.93923,0.31887242
423,423,423,74.3532,0.39537755
424,424,424,163.92625,0.458658
425,425,425,96.37131,0.41093263
426,426,426,227.42584,0.5035184
427,427,427,-112.261024,0.26354063
428,428,428,-34.81457,0.31825402
429,429,429,36.774403,0.36882934
430,430,430,10.929311,0.35057062
431,431,431,16.017538,0.3541653
432,432,432,100.98935,0.41419515
433,433,433,58.06029,0.38386714
434,434,434,176.37988,0.4674561
435,435,435,-170.1972,0.22261058
436,436,436,56.748047,0.38294005
437,437,437,39.827404,0.37098616
438,438,438,-90.43423,0.27896053
439,439,439,-250.5415,0.16584992
440,440,440,76.75319,0.39707303
441,441,441,-10.96653,0.3351019
442,442,442,-33.70133,0.3190405
443,443,443,205.51237,0.48803726
444,444,444,-136.67299,0.24629436
445,445,445,-125.58028,0.25413102
446,446,446,-69.15841,0.2939912
447,447,447,61.35989,0.38619816
448,448,448,272.99643,0.5357126
449,449,449,-12.007357,0.3343666
450,450,450,-97.50427,0.27396578
451,451,451,-25.156483,0.32507715
452,452,452,213.06744,0.49337468
453,453,453,50.595795,0.3785937
454,454,454,89.989296,0.40642396
455,455,455,1.3063374,0.3437723
456,456,456,91.8827,0.40776154
457,457,457,-34.447926,0.31851304
458,458,458,94.81901,0.409836
459,459,459,29.489445,0.36368275
460,460,460,-198.6397,0.20251687
461,461,461,10.657291,0.35037842
462,462,462,-22.38241,0.32703695
463,463,463,35.878796,0.3681966
464,464,464,234.27391,0.50835633
465,465,465,73.13688,0.39451826
466,466,466,-48.191273,0.30880383
467,467,467,-270.412,0.15181208
468,468,468,-34.47302,0.31849533
469,469,469,232.86206,0.5073589
470,470,470,1.1789708,0.34368232
471,471,471,253.27318,0.5217787
472,472,472,36.815605,0.36885846
473,473,473,-346.26587,0.09822376
474,474,474,85.74743,0.40342718
475,475,475,-51.237778,0.30665156
476,476,476,-72.380745,0.29171476
477,477,477,-28.658878,0.32260284
478,478,478,88.59378,0.40543804
479,479,479,-44.048573,0.3117305
480,480,480,-117.92149,0.25954166
481,481,481,-167.07523,0.22481616
482,482,482,45.093246,0.37470633
483,483,483,18.404251,0.3558514
484,484,484,-82.360916,0.2846641
485,485,485,162.72108,0.4578066
486,486,486,66.19253,0.38961226
487,487,487,136.16904,0.43904844
488,488,488,27.28832,0.36212772
489,489,489,98.02885,0.41210362
490,490,490,28.067595,0.36267823
491,491,491,48.847496,0.37735856
492,492,492,137.96872,0.44031987
493,493,493,-84.38001,0.28323767
494,494,494,46.471863,0.37568027
495,495,495,-51.240158,0.30664986
496,496,496,-161.43433,0.22880127
497,497,497,-142.08772,0.24246903
498,498,498,56.562393,0.3828089
499,499,499,-172.55746,0.22094314
500,500,500,94.82633,0.40984115
501,501,501,-71.23378,0.29252505
502,502,502,198.74585,0.48325694
503,503,503,-161.49303,0.2287598
504,504,504,48.85106,0.37736112
505,505,505,21.279116,0.3578824
506,506,506,-3.7170072,0.34022346
507,507,507,-14.341241,0.33271778
508,508,508,67.160385,0.39029604
509,509,509,69.37783,0.39186257
510,510,510,190.32645,0.47730887
511,511,511,-51.853455,0.30621663
512,512,512,-134.49368,0.24783397
513,513,513,70.33312,0.39253747
514,514,514,141.94826,0.44313124
515,515,515,-58.550274,0.30148554
516,516,516,161.22984,0.45675308
517,517,517,106.96103,0.41841394
518,518,518,83.0853,0.4015465
519,519,519,130.65596,0.4351536
520,520,520,10.113533,0.34999427
521,521,521,-214.58485,0.19125216
522,522,522,-103.027916,0.27006352
523,523,523,-275.78763,0.14801435
524,524,524,13.620843,0.3524721
525,525,525,133.34305,0.43705192
526,526,526,-5.187635,0.33918452
527,527,527,-33.34663,0.31929109
528,528,528,-6.6526647,0.3381495
529,529,529,116.52451,0.4251702
530,530,530,8.900848,0.34913757
531,531,531,249.13922,0.5188582
532,532,532,88.521736,0.40538713
533,533,533,-54.27018,0.30450928
534,534,534,180.86703,0.47062615
535,535,535,-160.61925,0.22937709
536,536,536,42.817352,0.3730985
537,537,537,254.62541,0.52273405
538,538,538,-21.08084,0.32795647
539,539,539,3.0625105,0.34501296
540,540,540,92.105606,0.40791902
541,541,541,44.641293,0.37438703
542,542,542,-24.44803,0.32557768
543,543,543,19.237682,0.3564402
544,544,544,142.05183,0.44320443
545,545,545,21.761507,0.3582232
546,546,546,-33.831738,0.3189484
547,547,547,-49.615265,0.30779782
548,548,548,91.60384,0.40756455
549,549,549,-41.83326,0.31329557
550,550,550,-175.51494,0.21885376
551,551,551,25.245182,0.3606843
552,552,552,-0.6605053,0.3423828
553,553,553,-81.31976,0.28539962
554,554,554,180.37976,0.47028187
555,555,555,-14.961711,0.33227944
556,556,556,-3.4703977,0.3403977
557,557,557,46.692993,0.3758365
558,558,558,41.157574,0.37192592
559,559,559,50.349297,0.37841955
560,560,560,-47.38965,0.30937016
561,561,561,-81.95183,0.2849531
562,562,562,-21.433443,0.32770738
563,563,563,209.65498,0.49096388
564,564,564,-31.093245,0.32088304
565,565,565,90.38211,0.40670142
566,566,566,-90.73019,0.27875146
567,567,567,-231.15535,0.17954563
568,568,568,-108.12689,0.26646125
569,569,569,153.97414,0.45162714
570,570,570,-24.172974,0.325772
571,571,571,299.10632,0.55415833
572,572,572,58.0931,0.38389027
573,573,573,78.82391,0.39853594
574,574,574,-146.82936,0.23911922
575,575,575,54.993065,0.38170022
576,576,576,-2.548572,0.34104893
577,577,577,101.34259,0.41444466
578,578,578,-27.866993,0.32316226
579,579,579,-13.509321,0.3333055
580,580,580,-145.07248,0.24036038
581,581,581,11.814465,0.35119593
582,582,582,-142.22708,0.24237056
583,583,583,-14.573421,0.33255374
584,584,584,-182.39195,0.21399537
585,585,585,-27.53006,0.32340032
586,586,586,0.70536804,0.34334773
587,587,587,-86.83571,0.28150278
588,588,588,-68.36504,0.2945517
589,589,589,-2.0427203,0.3414063
590,590,590,60.89235,0.38586786
591,591,591,26.467813,0.36154807
592,592,592,176.49083,0.46753448
593,593,593,-79.14803,0.28693387
594,594,594,-192.61774,0.2067712
595,595,595,154.60869,0.45207545
596,596,596,-4.5096817,0.33966348
597,597,597,173.83359,0.46565723
598,598,598,-28.230576,0.3229054
599,599,599,182.00398,0.47142932
600,600,600,-12.356464,0.33411995
601,601,601,17.930258,0.35551655
602,602,602,223.62683,0.5008345
603,603,603,-172.64949,0.22087812
604,604,604,72.8064,0.39428475
605,605,605,-310.40396,0.123559035
606,606,606,-46.77527,0.3098042
607,607,607,110.87752,0.42118078
608,608,608,34.571575,0.36727312
609,609,609,-79.569084,0.2866364
610,610,610,19.731123,0.35678878
611,611,611,338.50775,0.5819942
612,612,612,138.12865,0.44043285
613,613,613,258.0723,0.52516913
614,614,614,148.675,0.4478835
615,615,615,-142.25214,0.24235287
616,616,616,112.67582,0.42245126
617,617,617,-45.395103,0.3107792
618,618,618,294.17084,0.5506716
619,619,619,164.91347,0.4593554
620,620,620,33.48715,0.36650696
621,621,621,103.29729,0.4158256
622,622,622,24.359358,0.3600585
623,623,623,116.00641,0.42480418
624,624,624,-259.77618,0.15932593
625,625,625,-15.98524,0.33155635
626,626,626,117.08708,0.42556766
627,627,627,66.95558,0.39015135
628,628,628,-155.52939,0.23297292
629,629,629,193.0762,0.47925147
630,630,630,-122.03015,0.25663903
631,631,631,228.8456,0.5045214
632,632,632,-42.340416,0.31293726
633,633,633,256.48895,0.52405053
634,634,634,-73.27258,0.29108468
635,635,635,19.82919,0.35685807
636,636,636,185.91399,0.47419164
637,637,637,-54.02453,0.30468282
638,638,638,136.25018,0.43910575
639,639,639,37.018482,0.36900178
640,640,640,-64.40775,0.29734743
641,641,641,189.23178,0.47653556
642,642,642,125.799965,0.43172303
643,643,643,-39.421158,0.31499964
644,644,644,-67.716446,0.29500994
645,645,645,2.9480567,0.3449321
646,646,646,-26.77287,0.32393524
647,647,647,-290.80084,0.137408
648,648,648,-134.20616,0.24803707
649,649,649,93.611046,0.40898257
650,650,650,63.22386,0.38751504
651,651,651,-76.67441,0.28868142
652,652,652,79.92326,0.39931262
653,653,653,179.21683,0.46946028
654,654,654,-91.87407,0.27794334
655,655,655,128.06888,0.43332592
656,656,656,-147.66116,0.23853156
657,657,657,31.7976,0.36531338
658,658,658,-18.079296,0.33007696
659,659,659,50.840908,0.37876683
660,660,660,62.77655,0.387199
661,661,661,26.567343,0.36161837
662,662,662,-123.78635,0.25539836
663,663,663,-68.052795,0.2947723
664,664,664,43.95114,0.3738995
665,665,665,76.1664,0.39665848
666,666,666,95.286995,0.4101666
667,667,667,-57.742188,0.3020564
668,668,668,-272.25592,0.1505094
669,669,669,-88.79845,0.28011617
670,670,670,-98.25182,0.27343765
671,671,671,50.268673,0.3783626
672,672,672,292.8707,0.5497531
673,673,673,105.664154,0.41749772
674,674,674,218.67398,0.4973355
675,675,675,59.33303,0.38476625
676,676,676,225.87837,0.50242513
677,677,677,214.0051,0.49403712
678,678,678,-56.337185,0.303049
679,679,679,224.58998,0.501515
680,680,680,-83.12302,0.2841257
681,681,681,239.86993,0.51230973
682,682,682,-111.86846,0.26381794
683,683,683,188.27008,0.47585613
684,684,684,53.97585,0.3809816
685,685,685,135.38438,0.43849412
686,686,686,-201.66678,0.20037834
687,687,687,-246.25507,0.16887815
688,688,688,68.785034,0.39144382
689,689,689,-161.02954,0.22908723
690,690,690,118.56669,0.42661294
691,691,691,24.667137,0.36027595
692,692,692,-416.2688,0.048768952
693,693,693,-58.12671,0.30178475
694,694,694,132.57878,0.43651205
695,695,695,230.30202,0.5055503
696,696,696,-259.58322,0.15946224
697,697,697,-121.7422,0.2568425
698,698,698,243.39879,0.5148028
699,699,699,85.16085,0.40301278
700,700,700,81.80609,0.40064275
701,701,701,74.695854,0.3956196
702,702,702,178.31142,0.46882063
703,703,703,102.11933,0.4149934
704,704,704,179.11731,0.46939
705,705,705,-99.23138,0.27274564
706,706,706,190.47388,0.47741303
707,707,707,32.26419,0.365643
708,708,708,-188.64313,0.20957913
709,709,709,-167.35443,0.22461891
710,710,710,-202.80157,0.19957665
711,711,711,72.72614,0.39422807
712,712,712,13.487637,0.35237798
713,713,713,-198.60883,0.20253868
714,714,714,-75.14598,0.2897612
715,715,715,-88.19002,0.280546
716,716,716,-71.48778,0.29234558
717,717,717,47.546974,0.3764398
718,718,718,30.672407,0.3645185
719,719,719,67.19231,0.3903186
720,720,720,-25.561289,0.3247912
721,721,721,118.10682,0.42628804
722,722,722,149.86722,0.44872573
723,723,723,-24.150581,0.3257878
724,724,724,152.03398,0.4502565
725,725,725,278.12048,0.5393325
726,726,726,93.42323,0.4088499
727,727,727,3.2409644,0.34513906
728,728,728,76.005325,0.3965447
729,729,729,-133.61684,0.24845344
730,730,730,-3.0499268,0.34069473
731,731,731,-164.84538,0.22639146
732,732,732,-107.87192,0.26664138
733,733,733,-42.511276,0.31281656
734,734,734,-172.82806,0.22075196
735,735,735,-163.30434,0.22748017
736,736,736,-151.05537,0.23613368
737,737,737,-32.986763,0.31954533
738,738,738,-35.46935,0.31779143
739,739,739,-27.871916,0.3231588
740,740,740,-65.24398,0.29675663
741,741,741,-185.31046,0.21193355
742,742,742,189.69498,0.47686276
743,743,743,-249.70024,0.16644426
744,744,744,53.859997,0.38089976
745,745,745,-23.26957,0.3264102
746,746,746,94.202446,0.4094004
747,747,747,26.130451,0.36130974
748,748,748,113.5793,0.4230895
749,749,749,15.409312,0.35373557
750,750,750,76.03942,0.3965688
751,751,751,-80.615555,0.28589714
752,752,752,21.190464,0.35781977
753,753,753,12.24676,0.35150135
754,754,754,118.52883,0.42658618
755,755,755,-23.258932,0.3264177
756,756,756,-44.194,0.31162778
757,757,757,48.756615,0.37729436
758,758,758,113.09601,0.4227481
759,759,759,-251.76404,0.16498625
760,760,760,103.109314,0.4156928
761,761,761,-68.53382,0.2944325
762,762,762,-9.525978,0.33611962
763,763,763,100.7965,0.4140589
764,764,764,-163.77344,0.22714876
765,765,765,304.70724,0.55811524
766,766,766,93.20442,0.4086953
767,767,767,233.47583,0.50779253
768,768,768,-181.95044,0.2143073
769,769,769,19.446056,0.3565874
770,770,770,85.968796,0.4035836
771,771,771,117.94842,0.42617616
772,772,772,-121.57364,0.25696155
773,773,773,228.89017,0.5045529
774,774,774,-31.06872,0.32090035
775,775,775,70.88205,0.3929253
776,776,776,76.759384,0.39707744
777,777,777,-64.4018,0.29735163
778,778,778,-107.00145,0.26725632
779,779,779,194.14633,0.48000753
780,780,780,-109.25285,0.26566577
781,781,781,112.59039,0.42239088
782,782,782,-238.79323,0.1741497
783,783,783,136.32445,0.43915823
784,784,784,85.8343,0.40348855
785,785,785,-330.57892,0.10930608
786,786,786,327.74792,0.57439274
787,787,787,-165.35988,0.22602801
788,788,788,90.70403,0.40692887
789,789,789,115.21838,0.42424747
790,790,790,-40.755905,0.31405666
791,791,791,28.327726,0.36286202
792,792,792,28.369972,0.36289188
793,793,793,125.58396,0.43157044
794,794,794,76.738434,0.3970626
795,795,795,-169.44273,0.22314358
796,796,796,168.751,0.4620665
797,797,797,208.46428,0.49012268
798,798,798,-72.43607,0.29167566
