,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t0,better_predicted_by_anyburl_t20,similar_triples
46,1170,10,579,False,1.0,1,1,2,1,1,1,1.0,0,0,12
47,1170,10,579,True,2.0,1,1,1,1,1,1,0.9999970196872436,-1,0,73
48,1170,10,233,False,1.0,1,1,1,1,1,1,1.0,0,0,12
49,1170,10,233,True,1.0,1,1,1,1,1,1,1.0,0,0,68
50,44,118,774,False,1.0,1,1,1,1,1,1,1.0,0,0,0
52,10680,21,12790,False,1544.0,883,980,861,1652,154,770,0.6666666666666666,-1,-1,8
53,10680,21,12790,True,641.0,104,222,68,121,21,89,0.4999770951400211,-1,-1,0
54,9798,13,382,False,1.0,1,1,1,2,1,1,1.0,0,0,12
55,9798,13,382,True,3.0,52,52,56,43,53,56,1.1102684037643076,1,0,318
56,6850,24,1652,False,4.0,5,3,3,7,6,6,1.3298150111111149,1,1,0
57,6850,24,1652,True,1033.0,1841,532,480,3183,2948,2060,1.0000000008333148,1,0,93
60,5308,124,10758,False,7.0,7,6,8,7,6,6,1.0,0,0,1
61,5308,124,10758,True,319.0,110,28,326,51,91,56,0.9502472707692238,-1,0,10
62,9923,101,3835,False,8.0,14,4,24,20,9,11,1.000003386764461,1,0,0
63,9923,101,3835,True,511.0,462,306,546,541,414,501,0.9077001788934128,-1,0,67
64,5335,230,6299,False,6.0,2,2,2,2,2,2,1.0,0,0,0
65,5335,230,6299,True,2.0,2,2,2,2,2,2,1.0,0,0,0
66,3826,7,1608,False,73.0,5,2,8,5,7,4,0.8056286226576439,-1,0,70
67,3826,7,1608,True,19.0,5,4,5,4,6,4,0.5239449117053964,-1,-1,32
68,3826,7,5050,False,127.0,5,2,4,5,9,6,0.7802554836804689,-1,-1,70
69,3826,7,5050,True,37.0,1,1,1,2,1,1,0.3828422845198558,-1,-1,9
70,10695,17,215,False,2.0,3,3,3,3,3,3,1.2586379225869673,1,1,3
71,10695,17,215,True,327.0,1038,856,1165,1274,972,924,1.0889334412560383,1,0,863
72,441,32,1195,False,41.0,6,4,4,7,4,13,0.3284737521465108,-1,-1,165
73,441,32,1195,True,1.0,1,1,1,1,1,1,1.0,0,0,1
74,441,32,5044,False,1118.0,785,714,632,714,1252,611,0.9060712854606602,-1,0,165
75,441,32,5044,True,5.0,4,3,2,3,6,4,0.9070442265359216,-1,0,2
76,441,8,4295,False,7.0,10,5,25,4,7,8,1.0,0,0,17
77,441,8,4295,True,4.0,9,5,18,5,4,13,1.0,0,0,8
78,8254,110,494,False,1.0,1,1,1,1,1,1,1.0,0,0,0
79,8254,110,494,True,693.0,91,81,139,82,66,85,0.4975143249195144,-1,-1,225
80,4085,13,449,False,1.0,1,1,1,1,1,2,1.0,0,0,35
81,4085,13,449,True,12.0,2,1,2,1,1,3,0.9548245388727546,-1,0,256
82,10469,186,718,False,15.0,15,12,11,19,16,18,1.0,0,0,0
83,10469,186,718,True,271.0,228,147,73,209,581,131,1.0,0,0,3
84,10778,80,911,False,1.0,1,1,1,1,1,1,1.0,0,0,0
85,10778,80,911,True,29.0,1,1,1,1,1,1,0.8788830807062498,-1,0,30
86,2279,71,130,False,131.0,229,180,185,458,187,137,1.2051118478132827,1,1,260
87,2279,71,130,True,1.0,1,1,1,1,1,1,1.0,0,0,0
88,2279,71,9410,False,404.0,354,693,233,381,316,145,0.8983887824627194,-1,0,260
89,2279,71,9410,True,1.0,3,4,2,4,2,1,1.5557261486140692,1,1,0
90,5900,34,90,False,1.0,1,1,1,1,1,1,1.0,0,0,0
91,5900,34,90,True,137.0,28,67,7,8,23,33,0.966412083315498,-1,0,1164
92,10046,17,1002,False,8.0,1,1,1,1,1,1,0.6546024492904235,-1,-1,2
93,10046,17,1002,True,2093.0,43,46,28,39,69,31,0.5026011603611953,-1,-1,574
94,92,23,3964,False,2.0,1,1,1,1,1,1,0.9999243245585808,-1,0,7
95,92,23,3964,True,7.0,2,3,2,3,2,2,0.9999999985925672,-1,0,45
96,9937,39,10015,False,1070.0,53,76,73,17,70,31,0.008812441117977,-1,-1,0
98,1642,32,3382,False,1.0,24,17,51,24,17,12,2.247050862093241,1,1,61
99,1642,32,3382,True,1.0,2,2,2,2,2,2,2.246981055239483,1,1,0
100,2259,7,7599,False,328.0,2,2,2,2,2,2,0.3813679847718639,-1,-1,55
101,2259,7,7599,True,58.0,1,1,1,1,1,1,0.6401666201710802,-1,-1,9
102,997,136,13843,False,102.0,2,1,2,2,1,2,0.0017616191904047,-1,-1,0
104,5615,76,7523,False,468.0,268,219,396,146,141,440,0.9999898706722274,-1,0,28
105,5615,76,7523,True,21.0,9,6,15,6,6,12,0.9999865187701814,-1,0,1
106,966,19,1857,False,102.0,74,70,86,74,57,82,0.9999930632479428,-1,0,7
107,966,19,1857,True,1222.0,1764,1532,1825,1810,1046,2605,2.7244692808780364,1,1,60
108,4361,6,4482,False,785.0,983,715,1561,1005,836,799,0.99999999400018,-1,0,3
109,4361,6,4482,True,1816.0,1292,1206,2004,1352,1109,791,0.6666800007109832,-1,-1,4
110,785,106,6679,False,304.0,12,16,8,4,18,16,0.0553636669054974,-1,-1,3
111,785,106,6679,True,181.0,649,783,371,139,1069,882,1.000003062627291,1,0,7
112,2609,191,8799,False,1.0,4,3,4,2,7,2,41.42857142857142,1,1,0
114,7923,43,141,False,1.0,1,1,1,1,1,1,1.0,0,0,0
115,7923,43,141,True,141.0,228,400,113,414,89,123,1.0349440366071427,1,0,2914
116,6559,1,12201,False,148.0,22,21,20,27,23,21,0.8460822545784589,-1,0,1
117,6559,1,12201,True,18.0,9,7,4,16,14,6,0.9999992863249916,-1,0,1
118,3373,15,3049,False,3.0,4,4,4,4,5,3,1.0000945382323734,1,0,48
119,3373,15,3049,True,2.0,1,1,1,1,1,1,0.9917582417582418,-1,0,2
120,5292,17,215,False,1.0,1,1,1,1,1,1,1.0,0,0,3
121,5292,17,215,True,185.0,17,15,2,47,13,8,0.9657779648322292,-1,0,863
123,1180,102,4006,True,137.0,201,130,226,279,36,336,1.6666617676372604,1,1,0
124,3628,19,8424,False,1.0,1,1,1,1,1,1,1.0,0,0,8
125,3628,19,8424,True,48.0,4,4,4,3,5,4,0.8477266902241654,-1,0,23
126,5478,12,2298,False,247.0,99,137,116,64,143,34,0.1689591174033694,-1,-1,1
127,5478,12,2298,True,186.0,58,91,74,47,70,10,0.9999945946238128,-1,0,1
128,1284,10,5491,False,6.0,5,6,5,1,6,6,0.978139956925284,-1,0,5
129,1284,10,5491,True,1.0,7,8,7,6,6,8,1.0000000040027857,1,0,69
130,179,7,1984,False,499.0,102,87,97,130,95,100,0.9684986109842172,-1,0,53
131,179,7,1984,True,55.0,24,22,24,26,27,23,0.999994583653648,-1,0,6
132,2270,14,29,False,4.0,2,1,1,3,2,2,0.6636258520059122,-1,-1,4
133,2270,14,29,True,834.0,139,115,52,221,103,206,0.5714321304361827,-1,-1,87
134,1411,167,1768,False,1.0,1,1,1,1,1,1,1.0,0,0,0
135,1411,167,1768,True,5.0,1,1,1,1,1,3,0.999999999585258,-1,0,125
136,2002,6,469,False,344.0,86,21,128,70,32,177,0.6904430263535213,-1,-1,13
137,2002,6,469,True,410.0,77,19,120,43,35,167,0.5320779550957716,-1,-1,6
138,10587,17,3482,False,3.0,3,1,3,2,4,4,1.0,0,0,0
139,10587,17,3482,True,906.0,115,58,87,136,163,129,0.8160315771550181,-1,0,77
140,371,7,8420,False,272.0,15,23,10,10,10,22,0.3828421864583728,-1,-1,165
141,371,7,8420,True,12.0,2,2,1,1,2,2,0.5665568518568479,-1,-1,7
142,14072,52,13950,False,6.0,7,4,10,6,7,6,1.0,0,0,2
143,14072,52,13950,True,10.0,2,2,2,2,2,2,0.4928931023803302,-1,-1,1
144,4734,35,4489,False,1.0,1,1,1,2,1,1,1.0,0,0,19
145,4734,35,4489,True,12.0,8,6,7,6,12,10,0.9999999999996432,-1,0,12
146,6342,13,382,False,1.0,1,2,1,2,1,1,1.0,0,0,33
147,6342,13,382,True,6.0,30,28,31,39,25,26,1.0704198705369128,1,0,318
148,5883,137,7613,False,1.0,1,1,1,1,1,1,1.0,0,0,52
149,5883,137,7613,True,1.0,1,1,1,1,1,1,1.0,0,0,16
150,5883,137,6009,False,1.0,1,1,2,1,1,2,1.0,0,0,52
151,5883,137,6009,True,1.0,3,3,4,1,3,3,1.092180826021233,1,0,12
152,7209,6,315,False,385.0,410,330,655,549,236,280,1.1110895008058086,1,0,5
153,7209,6,315,True,312.0,384,265,701,618,173,162,1.1764726633115732,1,0,9
154,1177,89,13544,False,190.0,105,95,125,152,68,86,0.8761277713760363,-1,0,327
155,1177,89,13544,True,4.0,1,1,1,1,1,1,0.5344903222208244,-1,-1,0
156,5733,86,7023,False,2.0,2,2,3,2,2,2,1.0,0,0,3
157,5733,86,7023,True,11.0,14,6,40,7,8,8,1.0000034912431766,1,0,27
158,5090,85,1665,False,1.0,1,1,1,1,1,1,1.0,0,0,0
159,5090,85,1665,True,12.0,50,54,15,118,27,35,1.1601126943555558,1,0,312
160,5059,6,6793,False,440.0,151,252,44,186,33,238,0.9999999959999202,-1,0,13
161,5059,6,6793,True,827.0,96,138,66,99,43,132,0.1171968757813281,-1,-1,5
162,2955,22,4214,False,21.0,338,880,450,94,72,194,1.7000575010624737,1,1,1
163,2955,22,4214,True,3.0,107,235,121,60,38,79,1.7000574968623512,1,1,1
164,7904,17,789,False,8.0,4,4,4,4,3,3,0.9320283999914808,-1,0,2
165,7904,17,789,True,1168.0,78,128,88,87,66,22,0.8894043520829678,-1,0,161
166,9296,19,559,False,1.0,4,6,4,3,3,6,1.5184049079754602,1,1,2
167,9296,19,559,True,350.0,486,569,282,463,537,579,1.0250197278874724,1,0,377
168,5495,6,2030,False,65.0,660,492,1031,614,409,752,6.909762157718105,1,1,5
169,5495,6,2030,True,105.0,486,360,681,513,345,530,6.72176203057086,1,1,4
170,9137,17,131,False,3.0,2,2,2,1,1,2,0.9670167680117928,-1,0,3
171,9137,17,131,True,165.0,46,50,43,62,46,28,0.7901997279765641,-1,-1,286
172,1818,27,2319,False,10.0,44,7,37,21,35,118,1.60507432975138,1,1,5
173,1818,27,2319,True,4.0,37,37,45,27,27,49,1.6050745112627751,1,1,9
174,1374,20,13295,False,299.0,137,97,164,115,132,176,0.916893212034696,-1,0,356
175,1374,20,13295,True,1.0,1,1,1,1,1,1,1.0,0,0,1
176,9453,48,382,False,3.0,2,3,2,2,2,2,0.999937282040298,-1,0,0
177,9453,48,382,True,2471.0,439,536,521,414,390,335,0.5168295880399794,-1,-1,292
178,9453,41,1939,False,93.0,82,73,73,95,89,80,0.9999887326144584,-1,0,15
179,9453,41,1939,True,511.0,88,48,18,228,78,67,0.9594518622297876,-1,0,1
180,1375,21,5056,False,295.0,99,99,142,108,39,105,0.9999825859377208,-1,0,10
181,1375,21,5056,True,5.0,5,7,5,5,4,5,1.0,0,0,0
184,8313,132,11808,False,76.0,4,5,5,5,4,3,1.0,0,0,35
185,8313,132,11808,True,1.0,1,1,1,1,1,1,1.0,0,0,0
186,5299,226,10806,False,20.0,1,1,2,1,1,1,0.001343896713615,-1,-1,0
188,2232,19,9887,False,41.0,56,55,67,40,56,64,1.1562871576208111,1,0,7
189,2232,19,9887,True,101.0,329,318,446,207,366,307,1.353378544948013,1,1,38
190,2232,19,337,False,37.0,35,45,17,26,58,29,0.9999887730268072,-1,0,7
191,2232,19,337,True,65.0,136,136,98,84,220,143,1.1563156381210535,1,0,24
192,2388,154,2438,False,1.0,1,1,1,1,1,1,1.0,0,0,1
193,2388,154,2438,True,37.0,1,1,2,1,1,1,0.8446280991735536,-1,0,455
194,2388,18,2436,False,1.0,1,1,1,1,1,1,1.0,0,0,10
195,2388,18,2436,True,4.0,8,8,10,3,10,10,1.0000000004651806,1,0,29
196,12553,25,62,False,1.0,1,1,1,1,1,1,1.0,0,0,0
197,12553,25,62,True,2262.0,1443,883,1177,1537,2380,1236,0.9321917925793736,-1,0,3612
198,982,7,5845,False,99.0,14,16,4,18,16,17,0.7623728045792711,-1,-1,139
199,982,7,5845,True,22.0,7,7,6,8,7,8,0.8525173899889648,-1,0,14
200,5145,14,160,False,1.0,1,1,1,1,1,1,1.0,0,0,3
201,5145,14,160,True,23.0,2,2,2,5,2,1,0.9669664803728036,-1,0,1477
202,9718,21,3284,False,33.0,9,18,9,8,6,6,0.7374644364915267,-1,-1,5
203,9718,21,3284,True,60.0,21,28,26,22,11,18,0.7374863321437202,-1,-1,15
204,10935,13,1164,False,20.0,8,10,8,8,7,7,0.5517648606526392,-1,-1,18
205,10935,13,1164,True,116.0,97,124,72,89,98,100,0.9438486639755372,-1,0,133
208,12040,40,7077,False,3.0,9,16,6,5,10,6,1.0000000000523677,1,0,8
209,12040,40,7077,True,1.0,1,1,1,1,1,1,1.0,0,0,1
210,5692,146,5692,False,1.0,1,1,1,1,1,1,1.0,0,0,0
211,5692,146,5692,True,1.0,1,1,1,1,1,1,1.0,0,0,0
212,11341,48,32,False,1.0,1,1,1,1,1,1,1.0,0,0,0
213,11341,48,32,True,391.0,162,193,85,244,107,183,0.9569190969202565,-1,0,2509
216,12891,133,853,False,1.0,1,1,1,2,1,1,1.0,0,0,0
217,12891,133,853,True,13.0,19,15,21,22,11,24,1.1420031541946276,1,0,7
218,2543,19,337,False,53.0,14,16,11,13,11,20,1.0,0,0,12
219,2543,19,337,True,427.0,28,28,17,15,7,72,0.6029294609566037,-1,-1,24
220,6785,166,90,False,1.0,1,1,1,1,1,1,1.0,0,0,0
221,6785,166,90,True,237.0,119,125,119,119,102,132,0.9977853177738364,-1,0,353
222,8917,198,160,False,1.0,1,1,1,1,1,1,1.0,0,0,1
223,8917,198,160,True,1.0,1,1,1,1,1,1,1.0,0,0,130
224,11880,72,2012,False,29.0,14,18,12,12,14,13,0.9593838452191692,-1,0,1
225,11880,72,2012,True,232.0,125,134,121,129,128,114,0.9060915053903936,-1,0,16
226,1119,89,12932,False,191.0,82,89,71,98,100,52,0.8761169980683623,-1,0,41
227,1119,89,12932,True,10.0,7,6,5,8,8,6,0.999902383553458,-1,0,1
228,6929,43,141,False,1.0,1,1,1,1,1,1,1.0,0,0,0
229,6929,43,141,True,108.0,6,8,6,9,3,5,0.9535924616031908,-1,0,2914
230,4511,124,4722,False,4.0,3,3,4,3,4,2,0.9999815458246616,-1,0,0
231,4511,124,4722,True,435.0,122,107,125,53,207,117,0.9501569823621814,-1,0,56
232,5649,48,32,False,1.0,1,1,1,1,1,1,1.0,0,0,0
233,5649,48,32,True,1.0,2,1,2,3,1,1,1.0000013383575197,1,0,2509
234,2055,156,1503,False,1.0,1,1,1,1,1,1,1.0,0,0,4
235,2055,156,1503,True,2.0,2,2,2,2,2,2,1.0,0,0,39
236,3416,216,13202,False,43.0,5,4,2,3,9,5,0.069823342082401,-1,-1,9
237,3416,216,13202,True,2.0,4,4,2,4,4,5,19.09814323607427,1,1,4
238,1518,26,2948,False,9.0,5,5,5,5,5,5,0.6638611566153906,-1,-1,8
239,1518,26,2948,True,545.0,324,400,345,222,412,241,0.7480552255341275,-1,-1,170
240,2937,48,32,False,1.0,1,1,1,1,1,1,1.0,0,0,0
241,2937,48,32,True,2.0,5,6,3,5,3,7,1.0000918081752408,1,0,2509
242,1304,23,209,False,1.0,1,1,1,1,1,1,1.0,0,0,3
243,1304,23,209,True,2.0,1,1,1,1,1,1,0.971602716282165,-1,0,165
244,985,42,897,False,11.0,82,74,63,109,95,70,1.9713547291844764,1,1,179
245,985,42,897,True,1.0,1,2,1,1,1,1,1.0,0,0,3
246,4709,189,8227,False,5.0,10,6,10,9,18,5,1.0000000000000009,1,0,3
247,4709,189,8227,True,4.0,5,5,6,4,5,6,1.000000001275938,1,0,2
248,2535,150,382,False,1.0,2,1,2,2,2,2,1.7911666333452625,1,1,0
249,2535,150,382,True,63.0,102,24,86,282,34,84,1.0000558295348618,1,0,22
250,4036,6,8454,False,335.0,509,1020,396,140,735,255,1.000000003750093,1,0,0
251,4036,6,8454,True,2511.0,2215,3917,1575,684,3875,1026,0.9999750024999065,-1,0,2
252,3853,19,1759,False,46.0,7,6,6,7,4,14,0.7222220708460506,-1,-1,7
253,3853,19,1759,True,1151.0,92,88,110,86,72,106,0.58712689097983,-1,-1,104
254,7316,25,62,False,1.0,1,1,1,1,1,1,1.0,0,0,0
255,7316,25,62,True,8.0,2,2,1,1,2,2,0.9960189123789712,-1,0,3612
256,8326,93,688,False,1.0,1,1,1,1,1,1,1.0,0,0,21
257,8326,93,688,True,1.0,1,1,1,1,1,1,1.0,0,0,11
258,6803,20,2557,False,311.0,53,54,56,72,51,31,0.6565915445847266,-1,-1,85
259,6803,20,2557,True,27.0,4,5,4,8,4,1,0.4910512607358449,-1,-1,7
260,6803,20,12223,False,3.0,151,187,107,96,201,164,1.632714493230775,1,1,85
261,6803,20,12223,True,2.0,10,12,4,5,13,14,1.63264841134658,1,1,9
262,10258,39,540,False,2.0,9,4,7,8,17,9,1.2842558187194626,1,1,0
263,10258,39,540,True,376.0,1201,949,782,1031,1808,1436,1.0,0,0,27
264,7879,48,32,False,1.0,1,1,1,1,1,1,1.0,0,0,0
265,7879,48,32,True,216.0,11,7,7,4,15,22,0.8533718485697231,-1,0,2509
266,3105,17,4087,False,32.0,40,70,36,29,38,29,1.0030340004754197,1,0,6
267,3105,17,4087,True,1146.0,2146,4142,1452,829,3646,661,1.446204585097192,1,1,17
268,13239,58,11773,False,3.0,11,8,10,13,13,13,9.534021430283287,1,1,3
269,13239,58,11773,True,3.0,12,9,9,10,15,17,12.25886749597232,1,1,1
270,8364,19,1017,False,5.0,2,2,2,2,2,2,0.4218397073509388,-1,-1,8
271,8364,19,1017,True,98.0,6,5,6,6,7,7,0.4218109276293915,-1,-1,57
272,5647,7,5550,False,4.0,3,3,2,2,3,3,0.9999888399153396,-1,0,11
273,5647,7,5550,True,2.0,1,1,1,1,2,1,0.4490404560114974,-1,-1,4
274,706,89,10376,False,84.0,6,2,2,10,13,3,0.8546227654216154,-1,0,297
275,706,89,10376,True,1.0,1,1,1,2,2,1,1.0,0,0,5
276,1334,24,2309,False,34.0,243,263,95,96,245,514,2.7502000025,1,1,0
278,12051,85,434,False,1.0,1,1,1,1,1,1,1.0,0,0,0
279,12051,85,434,True,187.0,119,92,86,155,84,179,0.9915373714442018,-1,0,2586
280,2281,13,1080,False,1.0,1,1,1,1,1,1,1.0,0,0,41
281,2281,13,1080,True,1.0,5,5,7,4,3,7,1.000092785186632,1,0,298
282,8403,17,42,False,4.0,2,1,3,2,3,3,0.9642886090434478,-1,0,1
283,8403,17,42,True,12.0,1,1,1,1,1,2,0.9798300188669684,-1,0,22
284,3632,26,1881,False,4.0,2,2,2,2,2,2,0.4663053254265307,-1,-1,6
285,3632,26,1881,True,842.0,228,288,210,213,238,191,0.7197298639164267,-1,-1,390
286,3632,13,622,False,23.0,8,6,8,11,9,7,0.6981000488108128,-1,-1,15
287,3632,13,622,True,338.0,112,97,123,116,111,114,0.7921236476900544,-1,-1,147
288,4770,214,9335,False,25.0,3,2,1,5,2,3,0.0119425929916241,-1,-1,2
289,4770,214,9335,True,14.0,2,2,2,2,2,2,0.0177109415189058,-1,-1,2
290,4770,71,12081,False,47.0,63,107,45,84,46,34,1.0,0,0,39
291,4770,71,12081,True,5.0,2,2,2,2,2,1,0.999998442080798,-1,0,0
292,4873,101,11875,False,20.0,11,12,6,14,14,8,0.9999999999999356,-1,0,6
293,4873,101,11875,True,44.0,85,93,40,113,114,64,1.000013499871141,1,0,32
294,8590,24,6319,False,137.0,280,429,211,198,221,339,1.0000610682338638,1,0,0
295,8590,24,6319,True,479.0,1119,1946,300,811,448,2089,1.0,0,0,2
296,1754,29,3794,False,33.0,24,24,36,25,11,26,0.8769757725903045,-1,0,99
297,1754,29,3794,True,17.0,2,1,3,1,1,2,0.8769683779441954,-1,0,16
298,1754,29,7468,False,41.0,34,30,26,37,43,33,0.999999999690777,-1,0,99
299,1754,29,7468,True,5.0,1,1,1,2,1,2,0.8239686919541561,-1,0,4
300,2715,217,3433,False,1.0,1,1,1,1,1,1,1.0,0,0,1
301,2715,217,3433,True,136.0,18,14,14,20,29,11,0.7777848323645026,-1,-1,65
302,11146,115,747,False,2.0,2,1,2,2,1,2,1.0,0,0,0
304,8178,47,6464,False,402.0,19,3,28,30,17,16,0.2852545320927607,-1,-1,36
305,8178,47,6464,True,99.0,6,4,9,8,4,5,0.999992688533924,-1,0,3
306,1127,7,9767,False,176.0,38,37,47,38,37,33,0.7220669394699731,-1,-1,230
307,1127,7,9767,True,14.0,1,1,1,1,1,1,0.382850958876184,-1,-1,10
308,1127,7,1843,False,170.0,21,15,27,15,14,33,0.6814882940849675,-1,-1,230
309,1127,7,1843,True,17.0,1,1,1,1,1,1,0.6319901784093327,-1,-1,10
310,10903,41,1240,False,49.0,24,25,25,24,21,23,0.9131376908446268,-1,0,9
311,10903,41,1240,True,64.0,64,45,85,73,70,48,1.0,0,0,11
312,3371,17,862,False,1.0,3,3,3,3,3,3,1.424975432915438,1,1,5
313,3371,17,862,True,1141.0,277,235,273,470,314,94,0.6365322331692841,-1,-1,2264
314,13452,212,4563,False,1.0,1,1,1,1,1,1,1.0,0,0,0
316,10932,101,1467,False,38.0,5,7,3,2,6,8,0.8694106645495259,-1,0,5
317,10932,101,1467,True,406.0,138,174,133,58,144,183,0.3235678342586536,-1,-1,126
318,3967,17,1192,False,1.0,1,1,1,1,1,1,1.0,0,0,2
319,3967,17,1192,True,622.0,11,5,23,8,8,11,0.643039315927712,-1,-1,346
320,356,10,7603,False,5.0,7,7,7,7,7,7,1.0000025034008544,1,0,44
321,356,10,7603,True,1.0,1,1,1,1,1,1,1.0,0,0,19
322,12797,101,594,False,14.0,2,2,1,1,2,2,0.5003838958567549,-1,-1,3
323,12797,101,594,True,167.0,65,48,59,77,68,75,0.9999982837576136,-1,0,83
324,1327,15,105,False,212.0,610,156,232,321,187,2152,1.791614600840675,1,1,18
325,1327,15,105,True,24.0,649,86,120,114,101,2824,6.125542109888026,1,1,3
326,11972,17,862,False,1.0,1,1,1,1,1,1,1.0,0,0,1
327,11972,17,862,True,3.0,21,23,20,6,21,37,1.1099296343988283,1,0,2264
328,2236,48,1124,False,3.0,3,4,3,3,3,3,1.0,0,0,0
329,2236,48,1124,True,780.0,934,454,638,1672,829,1079,1.084201789773562,1,0,365
330,270,7,3149,False,104.0,250,253,128,401,251,215,1.0000000000580715,1,0,98
331,270,7,3149,True,40.0,23,29,14,26,22,22,0.9685055386196016,-1,0,5
332,2563,24,12317,False,24.0,141,313,110,190,15,76,1.6364413289818789,1,1,0
333,2563,24,12317,True,134.0,370,638,300,524,6,380,1.6363772727272727,1,1,3
334,5875,66,3160,False,144.0,14,20,18,10,6,15,0.8638223496098373,-1,0,4
335,5875,66,3160,True,130.0,30,32,9,13,7,87,0.7184803372936036,-1,-1,7
336,8923,6,5398,False,5.0,5,2,5,6,4,6,1.0,0,0,7
337,8923,6,5398,True,7.0,2,2,2,3,1,3,0.3824304140216777,-1,-1,8
338,190,72,626,False,4.0,1,1,1,2,1,1,0.71875,-1,-1,4
339,190,72,626,True,45.0,45,51,42,46,37,50,1.0,0,0,44
340,4411,31,136,False,3.0,1,1,1,1,1,1,0.4439595931830676,-1,-1,5
341,4411,31,136,True,100.0,3,4,5,2,1,2,0.6082967106238355,-1,-1,416
342,3178,48,853,False,1.0,4,4,4,4,3,3,1.616378453587756,1,1,0
343,3178,48,853,True,1.0,3,2,8,1,1,3,1.3644866026683784,1,1,19
344,2168,13,816,False,1.0,1,1,1,1,1,2,1.0,0,0,48
