,h_id,t_id,entity_sim_score,norm_entity_sim_score
86,86,86,1846.9218,0.5546266
87,87,87,1357.2424,0.45679343
88,88,88,1820.9467,0.549437
89,89,89,2618.87,0.7088543
90,90,90,563.9141,0.29829422
91,91,91,1323.4725,0.45004654
92,92,92,-17.550304,0.1821233
93,93,93,1629.682,0.5112242
94,94,94,1180.9053,0.42156303
95,95,95,959.3718,0.3773028
96,96,96,1839.7225,0.55318826
97,97,97,795.4138,0.34454557
98,98,98,1043.5381,0.39411837
99,99,99,1656.8662,0.5166554
100,100,100,1897.0361,0.564639
101,101,101,991.921,0.38380578
102,102,102,2358.4905,0.656833
103,103,103,1590.779,0.50345176
104,104,104,2107.7705,0.6067416
105,105,105,1491.5494,0.48362666
106,106,106,1823.2731,0.5499018
107,107,107,2163.224,0.61782074
108,108,108,1939.2502,0.5730729
109,109,109,1837.0192,0.5526481
110,110,110,2388.3506,0.66279876
111,111,111,1695.8572,0.52444535
112,112,112,28.092278,0.19124223
113,113,113,1817.8593,0.5488202
114,114,114,1716.9702,0.5286636
115,115,115,2307.4893,0.64664346
116,116,116,2076.612,0.60051644
117,117,117,171.98283,0.21999015
118,118,118,1355.9595,0.45653713
119,119,119,-52.268646,0.1751869
120,120,120,1260.4381,0.43745288
121,121,121,1762.0995,0.5376799
122,122,122,2394.2363,0.6639747
123,123,123,1641.8423,0.51365376
124,124,124,-515.80225,0.08257743
125,125,125,77.04169,0.20102185
126,126,126,1936.6702,0.5725574
127,127,127,2084.4954,0.60209143
128,128,128,1985.5074,0.58231467
129,129,129,1637.4694,0.51278
130,130,130,1904.24,0.5660782
131,131,131,474.00482,0.2803312
132,132,132,2077.1885,0.60063165
133,133,133,2093.756,0.6039416
134,134,134,2639.6963,0.7130152
135,135,135,1622.5787,0.509805
136,136,136,814.56995,0.3483728
137,137,137,1904.9143,0.5662129
138,138,138,-929.1229,0.0
139,139,139,-540.45905,0.07765124
140,140,140,1842.6813,0.55377936
141,141,141,1216.8849,0.42875138
142,142,142,1408.8424,0.46710262
143,143,143,2270.1362,0.6391807
144,144,144,1708.0533,0.52688205
145,145,145,1559.0057,0.49710378
146,146,146,1879.3348,0.5611024
147,147,147,966.96375,0.37881958
148,148,148,1854.482,0.556137
149,149,149,1555.8246,0.49646822
150,150,150,1566.7886,0.49865875
151,151,151,2305.3635,0.6462187
152,152,152,1555.1323,0.49632993
153,153,153,768.57605,0.33918366
154,154,154,1790.2572,0.5433056
155,155,155,1352.0405,0.45575416
156,156,156,1943.1411,0.5738503
157,157,157,1615.2107,0.50833297
158,158,158,-53.60351,0.17492022
159,159,159,1526.1819,0.49054587
160,160,160,993.8921,0.3841996
161,161,161,2304.1594,0.64597815
162,162,162,1671.7025,0.51961946
163,163,163,702.1353,0.32590947
164,164,164,1597.846,0.5048636
165,165,165,1429.4951,0.47122884
166,166,166,1697.01,0.52467567
167,167,167,2081.9653,0.601586
168,168,168,1844.831,0.5542089
169,169,169,1011.88824,0.38779506
170,170,170,2011.8453,0.5875767
171,171,171,1377.9885,0.46093827
172,172,172,2144.2837,0.6140366
173,173,173,1658.8718,0.517056
174,174,174,1050.1926,0.39544788
175,175,175,1726.8577,0.53063893
176,176,176,1958.1182,0.57684255
177,177,177,2183.3074,0.6218331
178,178,178,2039.5356,0.59310895
179,179,179,273.22742,0.24021783
180,180,180,1525.6667,0.49044293
181,181,181,-80.18034,0.16961043
182,182,182,1179.2272,0.42122772
183,183,183,1379.7897,0.46129817
184,184,184,1144.002,0.4141901
185,185,185,1034.9233,0.39239722
186,186,186,1559.7942,0.4972613
187,187,187,1941.5973,0.5735418
188,188,188,1544.1884,0.4941434
189,189,189,736.4262,0.33276042
190,190,190,642.9016,0.31407514
191,191,191,1856.072,0.55645466
192,192,192,1669.3434,0.5191482
193,193,193,1698.8513,0.52504355
194,194,194,1187.8683,0.42295414
195,195,195,2124.4822,0.6100804
196,196,196,458.41232,0.277216
197,197,197,1605.664,0.5064256
198,198,198,2111.8252,0.6075517
199,199,199,1762.689,0.5377977
200,200,200,947.6968,0.37497023
201,201,201,1267.4182,0.43884742
202,202,202,-101.72803,0.1653054
203,203,203,2043.4312,0.59388727
204,204,204,1721.9779,0.52966404
205,205,205,683.7805,0.32224232
206,206,206,1429.1176,0.47115338
207,207,207,1725.1638,0.5303005
208,208,208,275.37665,0.24064723
209,209,209,1695.0862,0.5242913
210,210,210,-502.26276,0.08528249
211,211,211,-638.44006,0.058075592
212,212,212,-869.1975,0.011972512
213,213,213,1714.6488,0.52819973
214,214,214,2143.1213,0.61380434
215,215,215,1010.1573,0.38744923
216,216,216,2132.5374,0.61168975
217,217,217,2445.4302,0.67420274
218,218,218,1617.8665,0.50886357
219,219,219,1309.7616,0.44730723
220,220,220,1141.242,0.41363862
221,221,221,2035.48,0.5922987
222,222,222,2128.6655,0.61091626
223,223,223,1951.8804,0.57559633
224,224,224,927.47723,0.37093055
225,225,225,2249.7896,0.6351156
226,226,226,636.09827,0.3127159
227,227,227,1918.3549,0.5688982
228,228,228,1442.1089,0.47374895
229,229,229,2134.6704,0.612116
230,230,230,1819.5752,0.54916304
231,231,231,2100.2554,0.60524017
232,232,232,436.83005,0.27290404
233,233,233,789.67505,0.34339902
234,234,234,1575.0803,0.5003153
235,235,235,227.78609,0.23113911
236,236,236,693.14557,0.3241134
237,237,237,2040.0056,0.5932028
238,238,238,2456.3633,0.6763871
239,239,239,1895.3998,0.56431204
240,240,240,533.36053,0.29218987
241,241,241,1877.1558,0.56066704
242,242,242,2093.0652,0.6038036
243,243,243,859.06555,0.35726258
244,244,244,1337.7216,0.45289335
245,245,245,1492.7549,0.48386753
246,246,246,1628.7039,0.51102877
247,247,247,1164.5942,0.41830423
248,248,248,1875.5905,0.5603543
249,249,249,1066.1647,0.39863893
250,250,250,1858.1289,0.5568657
251,251,251,1751.9476,0.5356517
252,252,252,2062.1602,0.59762913
253,253,253,2034.8691,0.5921767
254,254,254,1736.8105,0.53262746
255,255,255,1980.515,0.5813172
256,256,256,1966.3113,0.5784794
257,257,257,1851.3253,0.55550635
258,258,258,667.5414,0.31899792
259,259,259,1065.8977,0.39858562
260,260,260,1770.9136,0.53944093
261,261,261,586.163,0.3027393
262,262,262,2055.8,0.5963584
263,263,263,1986.086,0.58243024
264,264,264,847.3176,0.35491544
265,265,265,2081.8408,0.6015611
266,266,266,1658.5028,0.5169823
267,267,267,1988.4192,0.58289635
268,268,268,964.55286,0.3783379
269,269,269,1974.1517,0.5800459
270,270,270,333.11646,0.25218308
271,271,271,1350.9335,0.45553297
272,272,272,1642.7269,0.5138304
273,273,273,1888.5787,0.56294924
274,274,274,-127.304504,0.16019548
275,275,275,1126.8268,0.41075864
276,276,276,1810.3737,0.5473246
277,277,277,567.65576,0.29904175
278,278,278,1604.5167,0.50619644
279,279,279,1742.6594,0.53379595
280,280,280,1630.7471,0.511437
281,281,281,1558.9435,0.49709132
282,282,282,1665.2249,0.51832527
283,283,283,2202.2693,0.6256215
284,284,284,1590.9448,0.5034849
285,285,285,-4.7932806,0.18467203
286,286,286,1349.5461,0.45525578
287,287,287,294.83392,0.2445346
288,288,288,2077.9067,0.6007751
289,289,289,1543.7354,0.49405292
290,290,290,1470.8767,0.47949642
291,291,291,1587.9954,0.5028956
292,292,292,1611.0674,0.5075052
293,293,293,277.56934,0.2410853
294,294,294,1761.4424,0.53754866
295,295,295,1868.0751,0.5588528
296,296,296,1491.9276,0.4837022
297,297,297,2050.1428,0.59522814
298,298,298,1495.9944,0.48451468
299,299,299,1064.7831,0.39836293
300,300,300,1597.359,0.5047664
301,301,301,471.0724,0.27974534
302,302,302,1259.3909,0.43724364
303,303,303,1810.6332,0.54737645
304,304,304,2075.1108,0.60021657
305,305,305,1718.7247,0.52901405
306,306,306,1951.7316,0.57556653
307,307,307,1428.9292,0.47111577
308,308,308,59.386074,0.19749443
309,309,309,1868.6163,0.5589609
310,310,310,-551.7276,0.0753999
311,311,311,829.24713,0.35130516
312,312,312,2055.6904,0.59633654
313,313,313,379.95825,0.2615416
314,314,314,1913.5486,0.56793797
315,315,315,1927.579,0.5707411
316,316,316,2158.435,0.6168639
317,317,317,2169.2983,0.6190343
318,318,318,1845.686,0.5543797
319,319,319,2258.7046,0.6368968
320,320,320,1884.3901,0.5621124
321,321,321,2114.1343,0.60801303
322,322,322,2089.1118,0.6030138
323,323,323,1907.0002,0.56662965
324,324,324,1057.421,0.39689204
325,325,325,2145.4958,0.61427873
326,326,326,1644.4045,0.5141656
327,327,327,141.52423,0.21390484
328,328,328,1373.7466,0.46009082
329,329,329,1154.0573,0.41619903
330,330,330,1092.3766,0.40387583
331,331,331,25.201178,0.19066462
332,332,332,2366.6743,0.65846807
333,333,333,399.2724,0.26540038
334,334,334,2011.4473,0.5874972
335,335,335,2026.971,0.59059864
336,336,336,1613.5688,0.50800496
337,337,337,830.71313,0.35159802
338,338,338,1765.543,0.5383679
339,339,339,1602.5194,0.5057974
340,340,340,1826.5879,0.5505641
341,341,341,1565.6124,0.49842373
342,342,342,1328.5962,0.45107022
343,343,343,2100.477,0.60528445
344,344,344,713.9345,0.3282668
345,345,345,1087.803,0.40296206
346,346,346,1681.9392,0.5216647
347,347,347,1052.2538,0.3958597
348,348,348,2081.5093,0.6014949
349,349,349,1924.4893,0.57012385
350,350,350,1813.6937,0.54798794
351,351,351,2419.3071,0.6689836
352,352,352,1271.7028,0.43970343
353,353,353,1901.1006,0.565451
354,354,354,1208.1005,0.42699632
355,355,355,2046.6467,0.5945296
356,356,356,-74.47602,0.1707501
357,357,357,1790.4886,0.54335177
358,358,358,795.6563,0.34459403
359,359,359,2068.7869,0.598953
360,360,360,1488.4761,0.48301265
361,361,361,1758.3912,0.536939
362,362,362,2539.9636,0.69308954
363,363,363,1100.0681,0.40541252
364,364,364,1460.7388,0.47747102
365,365,365,2169.2646,0.61902755
366,366,366,1652.6877,0.5158205
367,367,367,1344.7388,0.45429537
368,368,368,1362.6482,0.45787343
369,369,369,1607.7662,0.50684565
370,370,370,1889.6368,0.56316066
371,371,371,230.42422,0.23166618
372,372,372,1857.3969,0.5567194
373,373,373,1841.6238,0.55356807
374,374,374,1220.5714,0.4294879
375,375,375,816.8161,0.34882152
376,376,376,2014.782,0.5881634
377,377,377,731.3408,0.3317444
378,378,378,1538.7046,0.49304783
379,379,379,1794.3936,0.544132
380,380,380,1877.5715,0.56075007
381,381,381,1398.8533,0.46510684
382,382,382,-366.89105,0.11232843
383,383,383,1449.336,0.47519284
384,384,384,902.0541,0.36585125
385,385,385,2376.6934,0.6604698
386,386,386,1732.006,0.53166753
387,387,387,1683.2109,0.5219188
388,388,388,2139.4248,0.61306584
389,389,389,1391.9795,0.46373358
390,390,390,1594.3652,0.5041683
391,391,391,1641.882,0.5136616
392,392,392,2038.7108,0.59294415
393,393,393,842.71924,0.35399672
394,394,394,1810.1962,0.5472892
395,395,395,2008.6912,0.5869465
396,396,396,1778.4084,0.54093826
397,397,397,977.51196,0.380927
398,398,398,2130.934,0.6113695
399,399,399,182.62888,0.22211714
400,400,400,1685.3035,0.5223368
401,401,401,2192.7368,0.62371707
402,402,402,1190.0128,0.4233826
403,403,403,1351.6799,0.45568207
404,404,404,2060.7695,0.5973513
405,405,405,2243.905,0.6339399
406,406,406,487.63123,0.28305364
407,407,407,1768.3345,0.53892565
408,408,408,2094.5789,0.604106
409,409,409,1682.9999,0.5218766
410,410,410,1377.2133,0.46078342
411,411,411,1616.218,0.5085342
412,412,412,2151.785,0.61553526
413,413,413,2808.624,0.7467653
414,414,414,1948.7123,0.57496333
415,415,415,1924.2076,0.5700675
416,416,416,1873.8622,0.560009
417,417,417,1733.1407,0.53189427
418,418,418,2039.0764,0.59301716
419,419,419,55.05085,0.19662829
420,420,420,775.10547,0.34048817
421,421,421,2124.5693,0.6100979
422,422,422,2063.2988,0.59785664
423,423,423,1534.4414,0.49219608
424,424,424,1565.7384,0.4984489
425,425,425,2003.329,0.5858752
426,426,426,1853.2078,0.55588245
427,427,427,1902.443,0.5657192
428,428,428,1380.3159,0.4614033
429,429,429,2084.5073,0.6020939
430,430,430,2283.1528,0.64178133
431,431,431,2042.0636,0.593614
432,432,432,1085.4618,0.4024943
433,433,433,1775.2571,0.54030865
434,434,434,1481.1986,0.48155868
435,435,435,831.47833,0.35175094
436,436,436,1943.574,0.5739367
437,437,437,82.72186,0.2021567
438,438,438,1794.0452,0.5440623
439,439,439,674.6457,0.32041728
440,440,440,1195.0862,0.4243962
441,441,441,1377.5706,0.46085477
442,442,442,1248.3276,0.43503335
443,443,443,1838.4536,0.55293477
444,444,444,1428.2701,0.47098407
445,445,445,2314.1453,0.64797324
446,446,446,1700.3866,0.5253503
447,447,447,1528.3428,0.49097764
448,448,448,1572.23,0.49974588
449,449,449,-69.99081,0.1716462
450,450,450,1110.9667,0.40758994
451,451,451,2144.2788,0.6140356
452,452,452,1650.0549,0.5152945
453,453,453,1960.6381,0.57734597
454,454,454,1178.6613,0.42111465
455,455,455,1478.7617,0.48107183
456,456,456,1767.5825,0.5387754
457,457,457,-144.96751,0.15666658
458,458,458,1993.7102,0.58395344
459,459,459,2440.205,0.6731588
460,460,460,707.8271,0.3270466
461,461,461,1578.9904,0.5010965
462,462,462,1833.8372,0.5520124
463,463,463,589.97614,0.30350116
464,464,464,2185.1716,0.62220556
465,465,465,1740.1056,0.53328574
466,466,466,656.50085,0.31679213
467,467,467,288.25226,0.24321967
468,468,468,1352.6814,0.45588216
469,469,469,1679.9149,0.52126026
470,470,470,838.1472,0.35308328
471,471,471,933.0256,0.37203905
472,472,472,1270.5583,0.4394748
473,473,473,1492.6918,0.4838549
474,474,474,236.50655,0.23288138
475,475,475,1326.721,0.4506955
476,476,476,1824.4324,0.5501334
477,477,477,1678.7241,0.5210224
478,478,478,1101.6366,0.4057259
479,479,479,-337.3573,0.11822899
480,480,480,32.685783,0.19215998
481,481,481,1481.6737,0.4816536
482,482,482,1357.8002,0.45690486
483,483,483,525.18286,0.29055607
484,484,484,1131.9014,0.41177252
485,485,485,2044.3657,0.59407395
486,486,486,1742.6008,0.5337843
487,487,487,1899.4764,0.5651265
488,488,488,1708.6172,0.5269947
489,489,489,1928.6887,0.5709628
490,490,490,1221.0643,0.42958638
491,491,491,1876.5221,0.56054044
492,492,492,1946.599,0.5745411
493,493,493,1396.7549,0.46468768
494,494,494,1438.8624,0.4731003
495,495,495,1309.8323,0.44732133
496,496,496,1799.9877,0.5452496
497,497,497,2151.6335,0.615505
498,498,498,2212.86,0.62773746
499,499,499,335.28586,0.25261652
500,500,500,1384.0166,0.46214268
501,501,501,1919.548,0.56913656
502,502,502,584.4377,0.3023946
503,503,503,1619.823,0.50925446
504,504,504,2036.1135,0.5924252
505,505,505,1992.518,0.58371526
506,506,506,-250.37859,0.13560648
507,507,507,1889.6167,0.56315666
508,508,508,1654.4246,0.5161675
509,509,509,1866.6953,0.5585772
510,510,510,1772.8925,0.5398362
511,511,511,1796.923,0.5446373
512,512,512,1791.3684,0.54352754
513,513,513,1005.0584,0.38643053
514,514,514,1727.8015,0.5308275
515,515,515,1120.3618,0.40946704
516,516,516,2167.976,0.6187701
517,517,517,1545.5242,0.49441028
518,518,518,1402.6461,0.46586466
519,519,519,1959.2344,0.5770656
520,520,520,1878.9105,0.56101763
521,521,521,889.8389,0.3634108
522,522,522,1351.654,0.4556769
523,523,523,1879.7417,0.5611837
524,524,524,1902.928,0.56581604
525,525,525,1784.6661,0.5421885
526,526,526,1223.6011,0.43009323
527,527,527,1799.6082,0.54517376
528,528,528,1817.1626,0.548681
529,529,529,600.14606,0.305533
530,530,530,1673.5166,0.5199819
531,531,531,2117.319,0.6086493
532,532,532,1347.588,0.4548646
533,533,533,1997.8762,0.58478576
534,534,534,1949.7379,0.57516825
535,535,535,1575.0376,0.5003068
536,536,536,45.123516,0.19464491
537,537,537,2187.0315,0.62257713
538,538,538,1966.7683,0.5785707
539,539,539,2143.4202,0.61386406
540,540,540,956.38293,0.37670562
541,541,541,1817.3423,0.5487169
542,542,542,1519.2603,0.48916304
543,543,543,616.4151,0.30878338
544,544,544,1582.5923,0.50181615
545,545,545,550.69214,0.29565257
546,546,546,1861.4114,0.55752146
547,547,547,1733.8809,0.53204215
548,548,548,1777.7311,0.54080296
549,549,549,2034.5405,0.592111
550,550,550,382.92923,0.26213518
551,551,551,1788.2185,0.54289824
552,552,552,1517.6768,0.48884666
553,553,553,1703.1068,0.52589375
554,554,554,2011.4009,0.58748794
555,555,555,1680.9181,0.52146065
556,556,556,1695.2687,0.52432775
557,557,557,1665.1035,0.51830107
558,558,558,1968.4058,0.5788979
559,559,559,-360.2909,0.11364707
560,560,560,1890.6292,0.56335884
561,561,561,1161.0377,0.41759366
562,562,562,2076.476,0.6004893
563,563,563,1568.4763,0.49899587
564,564,564,1612.1038,0.5077122
565,565,565,2079.6978,0.601133
566,566,566,2120.1726,0.6092194
567,567,567,1666.6298,0.518606
568,568,568,910.7826,0.36759514
569,569,569,1439.757,0.47327903
570,570,570,-674.3667,0.050897803
571,571,571,2384.8955,0.6621085
572,572,572,1734.001,0.5320661
573,573,573,1533.6846,0.49204487
574,574,574,931.8849,0.37181115
575,575,575,1660.1239,0.5173062
576,576,576,1993.7366,0.58395875
577,577,577,1546.647,0.49463463
578,578,578,735.78625,0.33263257
579,579,579,843.85223,0.35422307
580,580,580,1010.45795,0.3875093
581,581,581,2328.513,0.65084374
582,582,582,1124.7529,0.41034433
583,583,583,1488.3594,0.48298934
584,584,584,2043.043,0.5938097
585,585,585,783.81,0.34222722
586,586,586,2281.0186,0.6413549
587,587,587,1242.7183,0.43391266
588,588,588,2154.4155,0.61606085
589,589,589,270.3171,0.23963639
590,590,590,2648.1057,0.7146953
591,591,591,1771.3253,0.5395231
592,592,592,1024.1135,0.39023754
593,593,593,1887.0892,0.56265163
594,594,594,802.67303,0.34599587
595,595,595,1863.787,0.5579961
596,596,596,1683.5942,0.52199537
597,597,597,-648.43646,0.05607841
598,598,598,295.35513,0.24463874
599,599,599,1087.8075,0.40296298
600,600,600,1517.0779,0.48872697
601,601,601,402.10925,0.26596716
602,602,602,1958.0734,0.5768336
603,603,603,1982.3411,0.581682
604,604,604,1656.798,0.5166417
605,605,605,2276.2827,0.6404087
606,606,606,1551.7959,0.49566334
607,607,607,272.8434,0.24014111
608,608,608,669.9039,0.31946993
609,609,609,1766.157,0.53849053
610,610,610,1170.432,0.41947055
611,611,611,1126.4008,0.41067353
612,612,612,1219.7379,0.42932138
613,613,613,1653.9368,0.51607007
614,614,614,1779.2639,0.5411092
615,615,615,1104.4171,0.4062814
616,616,616,1959.6906,0.57715666
617,617,617,1346.2241,0.4545921
618,618,618,1584.2426,0.5021458
619,619,619,2072.2075,0.5996365
620,620,620,2202.284,0.6256244
621,621,621,2591.1655,0.70331925
622,622,622,128.61926,0.21132654
623,623,623,1201.6504,0.4257077
624,624,624,1772.311,0.5397201
625,625,625,1884.6676,0.5621678
626,626,626,907.7444,0.36698812
627,627,627,1256.6024,0.43668655
628,628,628,142.92574,0.21418485
629,629,629,1236.6031,0.4326909
630,630,630,1336.9146,0.45273215
631,631,631,314.1295,0.24838968
632,632,632,1069.2695,0.39925927
633,633,633,1786.8577,0.5426263
634,634,634,2027.4354,0.59069145
635,635,635,1830.1235,0.5512705
636,636,636,1715.915,0.52845275
637,637,637,-206.56497,0.14436002
638,638,638,2348.0122,0.65473956
639,639,639,1463.7971,0.478082
640,640,640,138.06973,0.21321465
641,641,641,1830.0206,0.5512499
642,642,642,1749.9001,0.53524256
643,643,643,2063.818,0.59796035
644,644,644,1955.8715,0.57639366
645,645,645,1791.4971,0.5435533
646,646,646,1866.4816,0.55853444
647,647,647,1634.0894,0.51210475
648,648,648,1280.1599,0.44139308
649,649,649,1281.3923,0.4416393
650,650,650,1998.2031,0.58485115
651,651,651,1942.6752,0.5737572
652,652,652,1707.833,0.526838
653,653,653,2060.7263,0.5973426
654,654,654,1765.382,0.53833574
655,655,655,827.61115,0.35097829
656,656,656,1471.0062,0.47952232
657,657,657,500.6746,0.28565955
658,658,658,432.1751,0.27197406
659,659,659,1634.8176,0.51225024
660,660,660,1722.3767,0.5297437
661,661,661,2054.1406,0.5960269
662,662,662,2071.0886,0.5994129
663,663,663,1964.4946,0.57811654
664,664,664,2156.341,0.6164455
665,665,665,1862.7731,0.5577935
666,666,666,1823.5402,0.5499552
667,667,667,2011.1128,0.58743036
668,668,668,2007.4547,0.5866995
669,669,669,1630.2341,0.5113345
670,670,670,1832.0942,0.55166423
671,671,671,1789.3955,0.54313344
672,672,672,1725.5535,0.53037834
673,673,673,1867.4696,0.55873185
674,674,674,2101.9475,0.6055782
675,675,675,2080.719,0.60133696
676,676,676,1806.1461,0.54648
677,677,677,466.00098,0.27873212
678,678,678,1694.223,0.52411884
679,679,679,1638.8317,0.5130522
680,680,680,1522.1627,0.4897429
681,681,681,1972.3727,0.57969046
682,682,682,2289.6802,0.6430854
683,683,683,2381.9314,0.66151625
684,684,684,1998.906,0.5849915
685,685,685,2311.8235,0.6475094
686,686,686,1893.434,0.56391925
687,687,687,1736.1473,0.53249496
688,688,688,1019.6451,0.3893448
689,689,689,1505.5963,0.4864331
690,690,690,1517.747,0.48886067
691,691,691,1777.1733,0.54069155
692,692,692,1836.112,0.55246687
693,693,693,580.30457,0.30156884
694,694,694,1882.3278,0.56170034
695,695,695,2601.972,0.7054782
696,696,696,1783.8049,0.54201645
697,697,697,2147.1855,0.6146164
698,698,698,2308.579,0.64686126
699,699,699,1663.4016,0.517961
700,700,700,2117.706,0.6087267
701,701,701,1749.0763,0.535078
702,702,702,2565.8157,0.6982545
703,703,703,1721.802,0.5296289
704,704,704,2248.5806,0.6348741
705,705,705,962.865,0.37800068
706,706,706,921.4598,0.36972833
707,707,707,1371.8193,0.4597058
708,708,708,1250.2043,0.43540826
709,709,709,230.602,0.2317017
710,710,710,2131.916,0.61156565
711,711,711,405.72406,0.26668936
712,712,712,1852.2258,0.55568624
713,713,713,1997.7319,0.58475703
714,714,714,1081.5775,0.4017183
715,715,715,1992.005,0.5836128
716,716,716,1734.05,0.5320759
717,717,717,1737.2036,0.53270596
718,718,718,2396.8354,0.664494
719,719,719,1833.5603,0.5519571
720,720,720,2112.622,0.6077109
721,721,721,172.33841,0.2200612
722,722,722,2181.683,0.62150866
723,723,723,864.8358,0.35841542
724,724,724,1788.3027,0.5429151
725,725,725,1121.7827,0.4097509
726,726,726,-198.64458,0.14594242
727,727,727,1730.9844,0.53146344
728,728,728,1860.8457,0.55740845
729,729,729,1029.0963,0.39123306
730,730,730,1943.3093,0.57388383
731,731,731,2038.9785,0.59299767
732,732,732,1979.7928,0.58117294
733,733,733,2080.588,0.6013108
734,734,734,1798.7968,0.5450117
735,735,735,68.16366,0.1992481
736,736,736,2012.3484,0.5876772
737,737,737,1366.0452,0.45855212
738,738,738,1785.6133,0.54237777
739,739,739,563.8201,0.29827544
740,740,740,958.42944,0.3771145
741,741,741,1447.1008,0.47474626
742,742,742,1476.6207,0.48064405
743,743,743,1089.7551,0.40335208
744,744,744,1821.794,0.5496063
745,745,745,1513.0413,0.4879205
746,746,746,1393.0355,0.46394455
747,747,747,1404.5547,0.46624598
748,748,748,722.16187,0.32991055
749,749,749,2301.4397,0.6454348
750,750,750,2337.5237,0.65264404
751,751,751,1574.7307,0.50024545
752,752,752,1886.595,0.56255287
753,753,753,1757.4446,0.5367499
754,754,754,2090.7666,0.60334444
755,755,755,1788.3372,0.5429219
756,756,756,2163.103,0.61779654
757,757,757,1890.3485,0.5633028
758,758,758,1977.0123,0.5806174
759,759,759,1328.3326,0.45101756
760,760,760,630.2535,0.31154817
761,761,761,1742.9193,0.5338479
762,762,762,2290.9446,0.64333797
763,763,763,1968.6405,0.5789448
764,764,764,1844.1193,0.55406666
765,765,765,1901.7737,0.56558543
766,766,766,1439.3385,0.47319543
767,767,767,1773.2407,0.53990585
768,768,768,2057.2612,0.59665036
769,769,769,1880.7661,0.5613884
770,770,770,1912.6161,0.56775165
771,771,771,658.86957,0.31726536
772,772,772,1746.4713,0.5345576
773,773,773,1104.7781,0.40635353
774,774,774,1848.2358,0.55488914
775,775,775,1766.5466,0.5385684
776,776,776,486.89474,0.2829065
777,777,777,983.12024,0.38204747
778,778,778,1605.9321,0.5064792
779,779,779,1158.6316,0.41711292
780,780,780,1572.3892,0.49977767
781,781,781,2041.3628,0.59347403
782,782,782,1210.604,0.42749655
783,783,783,2015.1835,0.5882436
784,784,784,1876.8895,0.5606139
785,785,785,1517.6625,0.4888438
786,786,786,990.4978,0.38352144
787,787,787,1353.6743,0.4560806
788,788,788,1850.1718,0.5552759
