,h,h_id,r,r_id,t,t_id,predicted_head,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,rank_filtered_anyburl,anyburl_confidence_anyburl,anyburl_confidence_kge,difference_psi
38,5442131,6661,_has_part,11,5436080,14652,False,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
39,5442131,6661,_has_part,11,5436080,14652,True,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
40,8660339,7635,_hypernym,1,8512259,24038,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
41,8660339,7635,_hypernym,1,8512259,24038,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
42,7085786,27036,_hypernym,1,7085375,11657,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
43,7085786,27036,_hypernym,1,7085375,11657,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
44,13716084,3177,_hyponym,0,13720096,34170,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
45,13716084,3177,_hyponym,0,13720096,34170,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
46,13166338,6998,_hyponym,0,13224256,18093,False,300,805,5,214,14,464,,,0.001496359102244389,
47,13166338,6998,_hyponym,0,13224256,18093,True,5,13,1,6,2,3,36,0.0008977556109725686,0.04039900249376559,0.022222222222222223
48,1469222,27605,_member_holonym,2,1467986,12311,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
49,1469222,27605,_member_holonym,2,1467986,12311,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
50,9634494,2080,_hyponym,0,9705287,7321,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
51,9634494,2080,_hyponym,0,9705287,7321,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
52,2671421,1723,_hyponym,0,3354350,24423,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
53,2671421,1723,_hyponym,0,3354350,24423,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
54,69879,10777,_hyponym,0,1309478,37076,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
55,69879,10777,_hyponym,0,1309478,37076,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
56,6178812,17214,_derivationally_related_form,3,10256080,13255,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
57,6178812,17214,_derivationally_related_form,3,10256080,13255,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
58,1257145,17901,_derivationally_related_form,3,7488875,18975,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
59,1257145,17901,_derivationally_related_form,3,7488875,18975,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
60,2156546,18601,_derivationally_related_form,3,7335716,5757,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
61,2156546,18601,_derivationally_related_form,3,7335716,5757,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
62,2270342,40319,_also_see,5,2577061,11651,False,1,1,1,1,1,1,1,0.5846338535414166,0.5846338535414166,1.0
63,2270342,40319,_also_see,5,2577061,11651,True,1,1,1,1,1,1,1,0.5846338535414166,0.5846338535414166,1.0
64,1938426,16313,_hypernym,1,1835496,931,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
65,1938426,16313,_hypernym,1,1835496,931,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
66,1864707,299,_hyponym,0,2458675,12120,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
67,1864707,299,_hyponym,0,2458675,12120,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
68,8814333,35645,_instance_hypernym,4,8524735,221,False,1,1,1,1,1,1,1,0.920032976092333,0.920032976092333,1.0
69,8814333,35645,_instance_hypernym,4,8524735,221,True,1,1,1,1,1,1,1,0.920032976092333,0.920032976092333,1.0
70,4552696,3435,_hyponym,0,4457326,35394,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
71,4552696,3435,_hyponym,0,4457326,35394,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
72,770151,25233,_hypernym,1,766234,2056,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
73,770151,25233,_hypernym,1,766234,2056,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
74,1503061,1443,_hyponym,0,1789386,15203,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
75,1503061,1443,_hyponym,0,1789386,15203,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
76,4903813,21258,_derivationally_related_form,3,1763829,3534,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
77,4903813,21258,_derivationally_related_form,3,1763829,3534,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
78,1908287,18162,_hypernym,1,8107499,5619,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
79,1908287,18162,_hypernym,1,8107499,5619,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
80,7861421,34949,_derivationally_related_form,3,1577513,15573,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
81,7861421,34949,_derivationally_related_form,3,1577513,15573,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
82,1835496,931,_hyponym,0,1904293,1285,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
83,1835496,931,_hyponym,0,1904293,1285,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
84,1985923,13868,_hyponym,0,1985757,36542,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
85,1985923,13868,_hyponym,0,1985757,36542,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
86,1046587,30234,_hypernym,1,1046059,9909,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
87,1046587,30234,_hypernym,1,1046059,9909,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
88,951037,36096,_hypernym,1,949619,6624,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
89,951037,36096,_hypernym,1,949619,6624,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
90,1654628,3657,_hyponym,0,1271658,115,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
91,1654628,3657,_hyponym,0,1271658,115,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
92,13266892,15964,_hypernym,1,13265904,5515,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
93,13266892,15964,_hypernym,1,13265904,5515,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
94,15121625,39282,_hypernym,1,28270,16119,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
95,15121625,39282,_hypernym,1,28270,16119,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
96,6754184,19261,_hypernym,1,6753800,19260,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
97,6754184,19261,_hypernym,1,6753800,19260,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
98,1258719,32049,_synset_domain_region_of,15,9044862,5185,False,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
99,1258719,32049,_synset_domain_region_of,15,9044862,5185,True,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
100,1194418,26345,_hypernym,1,2492198,15625,False,41,2,55,44,103,2,1,0.05236907730673317,0.00032626427406199027,160.51122194513712
101,1194418,26345,_hypernym,1,2492198,15625,True,48,2,62,35,138,2,3,0.052373915211970073,9.97506234413965e-05,525.0485
102,1008719,14045,_synset_domain_topic_of,10,8441203,214,False,1,1,1,1,1,1,1,0.9327666151468316,0.9327666151468316,1.0
103,1008719,14045,_synset_domain_topic_of,10,8441203,214,True,1,2,1,1,1,2,2,0.9327666151468316,0.9327739322200023,0.9999921555771254
104,474017,8448,_derivationally_related_form,3,7357679,622,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
105,474017,8448,_derivationally_related_form,3,7357679,622,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
106,3223686,34777,_part_of,8,3224032,14070,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
107,3223686,34777,_part_of,8,3224032,14070,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
108,13627516,1957,_has_part,11,13627327,12669,False,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
109,13627516,1957,_has_part,11,13627327,12669,True,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
110,12473011,38739,_member_holonym,2,12423565,4202,False,1,1,1,1,1,1,1,0.5362318840579711,0.5362318840579711,1.0
111,12473011,38739,_member_holonym,2,12423565,4202,True,1,2,1,1,1,1,16,0.5362318840579711,0.5362663668165918,0.9999356984499598
112,15232712,37114,_part_of,8,15232406,19223,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
113,15232712,37114,_part_of,8,15232406,19223,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
114,10024362,31907,_hyponym,0,9622745,13671,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
115,10024362,31907,_hyponym,0,9622745,13671,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
116,12194147,8665,_member_holonym,2,12193964,8664,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
117,12194147,8665,_member_holonym,2,12193964,8664,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
118,964569,19590,_derivationally_related_form,3,1118449,16848,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
119,964569,19590,_derivationally_related_form,3,1118449,16848,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
120,6479665,4824,_hyponym,0,6546408,18503,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
121,6479665,4824,_hyponym,0,6546408,18503,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
122,4105068,17337,_hypernym,1,4014297,1055,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
123,4105068,17337,_hypernym,1,4014297,1055,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
124,1322854,15594,_derivationally_related_form,3,223983,6468,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
125,1322854,15594,_derivationally_related_form,3,223983,6468,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
126,1716882,22058,_derivationally_related_form,3,7007945,4277,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
127,1716882,22058,_derivationally_related_form,3,7007945,4277,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
128,12766869,34480,_member_holonym,2,12766241,14477,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
129,12766869,34480,_member_holonym,2,12766241,14477,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
130,8159924,11564,_hypernym,1,7971582,5030,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
131,8159924,11564,_hypernym,1,7971582,5030,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
132,6580646,36153,_hypernym,1,6568978,9190,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
133,6580646,36153,_hypernym,1,6568978,9190,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
134,968962,26531,_hypernym,1,968211,77,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
135,968962,26531,_hypernym,1,968211,77,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
136,1696849,8809,_member_meronym,6,1697837,20885,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
137,1696849,8809,_member_meronym,6,1697837,20885,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
138,13166338,6998,_hyponym,0,12959226,35682,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
139,13166338,6998,_hyponym,0,12959226,35682,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
140,6643408,19576,_hypernym,1,6797169,5876,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
141,6643408,19576,_hypernym,1,6797169,5876,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
142,15089472,4715,_hyponym,0,15089803,40692,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
143,15089472,4715,_hyponym,0,15089803,40692,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
144,1864707,299,_hyponym,0,2348036,20286,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
145,1864707,299,_hyponym,0,2348036,20286,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
146,6596978,21296,_hypernym,1,6593296,27102,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
147,6596978,21296,_hypernym,1,6593296,27102,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
148,11432758,37049,_part_of,8,13850674,500,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
149,11432758,37049,_part_of,8,13850674,500,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
150,7572957,13034,_hypernym,1,7566340,11460,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
151,7572957,13034,_hypernym,1,7566340,11460,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
152,1695976,17116,_derivationally_related_form,3,4681797,16103,False,1,1,1,1,1,1,1,0.03640897755610972,0.03640897755610972,1.0
153,1695976,17116,_derivationally_related_form,3,4681797,16103,True,1,1,1,1,1,1,3,0.03640897755610972,0.055627425614489,0.6545148756016934
154,7091902,22441,_hypernym,1,6290637,17860,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
155,7091902,22441,_hypernym,1,6290637,17860,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
156,1156899,15144,_hyponym,0,1157138,18680,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
157,1156899,15144,_hyponym,0,1157138,18680,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
158,2425228,19262,_hypernym,1,2424695,13376,False,2,2,2,2,2,2,2,0.5324511657214871,0.5324511657214871,1.0
159,2425228,19262,_hypernym,1,2424695,13376,True,1,1,1,1,1,1,4,0.5324511657214871,0.5324512654721105,0.99999981265774
160,6693198,5085,_derivationally_related_form,3,860620,983,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
161,6693198,5085,_derivationally_related_form,3,860620,983,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
162,1057034,37087,_derivationally_related_form,3,1253379,36981,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
163,1057034,37087,_derivationally_related_form,3,1253379,36981,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
164,62582,8921,_hypernym,1,89324,15672,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
165,62582,8921,_hypernym,1,89324,15672,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
166,1455592,16499,_member_meronym,6,1455986,17925,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
167,1455592,16499,_member_meronym,6,1455986,17925,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
168,7191777,14556,_hypernym,1,7191279,1277,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
169,7191777,14556,_hypernym,1,7191279,1277,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
170,2514988,9668,_member_meronym,6,2515214,2500,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
171,2514988,9668,_member_meronym,6,2515214,2500,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
172,8174398,11484,_member_meronym,6,8949093,976,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
173,8174398,11484,_member_meronym,6,8949093,976,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
174,14548343,2295,_hyponym,0,14548913,5575,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
175,14548343,2295,_hyponym,0,14548913,5575,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
176,630634,20466,_hypernym,1,624738,5764,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
177,630634,20466,_hypernym,1,624738,5764,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
178,12406715,16617,_hypernym,1,12405714,7247,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
179,12406715,16617,_hypernym,1,12405714,7247,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
180,8153437,3078,_hyponym,0,8157672,18681,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
181,8153437,3078,_hyponym,0,8157672,18681,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
182,7466557,40263,_hypernym,1,7470671,27056,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
183,7466557,40263,_hypernym,1,7470671,27056,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
184,1733213,32738,_hypernym,1,1714208,21591,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
185,1733213,32738,_hypernym,1,1714208,21591,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
186,12224309,23182,_hypernym,1,11534677,4943,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
187,12224309,23182,_hypernym,1,11534677,4943,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
188,810729,28104,_hypernym,1,811375,22523,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
189,810729,28104,_hypernym,1,811375,22523,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
190,11795366,14292,_member_holonym,2,11794267,32990,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
191,11795366,14292,_member_holonym,2,11794267,32990,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
192,1758019,25355,_member_holonym,2,1753721,4191,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
193,1758019,25355,_member_holonym,2,1753721,4191,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
194,9850642,21213,_synset_domain_region_of,15,8860123,1080,False,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
195,9850642,21213,_synset_domain_region_of,15,8860123,1080,True,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
196,13726074,490,_has_part,11,13725726,27412,False,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
197,13726074,490,_has_part,11,13725726,27412,True,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
198,2257370,1601,_hyponym,0,2256998,27648,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
199,2257370,1601,_hyponym,0,2256998,27648,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
200,802946,19323,_derivationally_related_form,3,1141841,9208,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
201,802946,19323,_derivationally_related_form,3,1141841,9208,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
202,12797368,40226,_member_holonym,2,12797213,29524,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
203,12797368,40226,_member_holonym,2,12797213,29524,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
204,9989045,38153,_hypernym,1,10129825,723,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
205,9989045,38153,_hypernym,1,10129825,723,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
206,14373582,5983,_hyponym,0,5669934,7430,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
207,14373582,5983,_hyponym,0,5669934,7430,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
208,10412055,3525,_hyponym,0,10506220,11552,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
209,10412055,3525,_hyponym,0,10506220,11552,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
210,1850315,2620,_hyponym,0,1866610,23723,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
211,1850315,2620,_hyponym,0,1866610,23723,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
212,74038,5465,_hyponym,0,74453,37299,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
213,74038,5465,_hyponym,0,74453,37299,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
214,974367,6621,_derivationally_related_form,3,9795124,256,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
215,974367,6621,_derivationally_related_form,3,9795124,256,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
216,2802544,31090,_hypernym,1,3120491,40493,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
217,2802544,31090,_hypernym,1,3120491,40493,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
218,10128909,40639,_hypernym,1,9606527,2743,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
